2022-04-29 20:29:04.093660: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2022-04-29 20:29:04.365530: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: NVIDIA GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.797
pciBusID: 0000:02:00.0
totalMemory: 7.93GiB freeMemory: 7.82GiB
2022-04-29 20:29:04.365589: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: NVIDIA GeForce GTX 1080, pci bus id: 0000:02:00.0, compute capability: 6.1)
hidden_units:128
numHist:0
item_emb(graph):True
gnn_layer:4
gnn_method:gcn_att4_rn
gcl:False
gcl_ran_num:3000
gcl_w:0.01
user_emb:False
gnn_user_emb:False
gcl_user_emb:False
start constructing adjcent table
loading adjcent table from adj folder
ready
128
logloss: 0.7316	 test_gauc: 0.5106	 test_auc: 0.5104
Epoch 0 Global_step 1000	Train_loss: 0.5728	Trainlogloss: 0.5728	logloss: 0.5485	Eval_GAUC: 0.7816	Eval_AUC: 0.7832	Inference_time: 33.4028
Epoch 0 Global_step 16000	Train_loss: 0.4496	Trainlogloss: 0.4496	logloss: 0.4623	Eval_GAUC: 0.8608	Eval_AUC: 0.8626	Inference_time: 61.0876
Epoch 0 Global_step 17000	Train_loss: 0.4379	Trainlogloss: 0.4379	logloss: 0.4856	Eval_GAUC: 0.8490	Eval_AUC: 0.8518	Inference_time: 50.5818
Epoch 0 Global_step 18000	Train_loss: 0.4276	Trainlogloss: 0.4276	logloss: 0.4472	Eval_GAUC: 0.8696	Eval_AUC: 0.8720	Inference_time: 62.4830
Epoch 0 Global_step 19000	Train_loss: 0.4278	Trainlogloss: 0.4278	logloss: 0.4518	Eval_GAUC: 0.8703	Eval_AUC: 0.8722	Inference_time: 61.2862
Epoch 0 Global_step 20000	Train_loss: 0.4212	Trainlogloss: 0.4212	logloss: 0.4561	Eval_GAUC: 0.8661	Eval_AUC: 0.8679	Inference_time: 48.5058
Epoch 0 Global_step 21000	Train_loss: 0.4181	Trainlogloss: 0.4181	logloss: 0.4428	Eval_GAUC: 0.8736	Eval_AUC: 0.8754	Inference_time: 63.8696
Epoch 0 Global_step 22000	Train_loss: 0.4203	Trainlogloss: 0.4203	logloss: 0.4530	Eval_GAUC: 0.8659	Eval_AUC: 0.8689	Inference_time: 49.8745
Epoch 0 Global_step 23000	Train_loss: 0.4181	Trainlogloss: 0.4181	logloss: 0.4469	Eval_GAUC: 0.8699	Eval_AUC: 0.8722	Inference_time: 48.8767
Epoch 0 Global_step 24000	Train_loss: 0.4160	Trainlogloss: 0.4160	logloss: 0.4417	Eval_GAUC: 0.8745	Eval_AUC: 0.8767	Inference_time: 62.3158
Epoch 0 Global_step 25000	Train_loss: 0.4105	Trainlogloss: 0.4105	logloss: 0.4360	Eval_GAUC: 0.8775	Eval_AUC: 0.8800	Inference_time: 67.4362
Epoch 0 Global_step 26000	Train_loss: 0.4144	Trainlogloss: 0.4144	logloss: 0.4479	Eval_GAUC: 0.8753	Eval_AUC: 0.8780	Inference_time: 48.0654
Epoch 0 Global_step 27000	Train_loss: 0.4052	Trainlogloss: 0.4052	logloss: 0.4430	Eval_GAUC: 0.8718	Eval_AUC: 0.8755	Inference_time: 49.3065
Epoch 0 Global_step 28000	Train_loss: 0.4049	Trainlogloss: 0.4049	logloss: 0.4433	Eval_GAUC: 0.8732	Eval_AUC: 0.8755	Inference_time: 50.3796
Epoch 0 Global_step 29000	Train_loss: 0.4006	Trainlogloss: 0.4006	logloss: 0.4311	Eval_GAUC: 0.8795	Eval_AUC: 0.8818	Inference_time: 65.5445
Epoch 0 Global_step 30000	Train_loss: 0.4059	Trainlogloss: 0.4059	logloss: 0.4334	Eval_GAUC: 0.8784	Eval_AUC: 0.8807	Inference_time: 49.1541
Epoch 0 Global_step 31000	Train_loss: 0.4027	Trainlogloss: 0.4027	logloss: 0.4305	Eval_GAUC: 0.8808	Eval_AUC: 0.8833	Inference_time: 67.0904
Epoch 0 Global_step 32000	Train_loss: 0.3965	Trainlogloss: 0.3965	logloss: 0.4254	Eval_GAUC: 0.8827	Eval_AUC: 0.8854	Inference_time: 66.1562
Epoch 0 Global_step 33000	Train_loss: 0.3976	Trainlogloss: 0.3976	logloss: 0.4302	Eval_GAUC: 0.8804	Eval_AUC: 0.8831	Inference_time: 48.1738
Epoch 0 Global_step 34000	Train_loss: 0.3890	Trainlogloss: 0.3890	logloss: 0.4335	Eval_GAUC: 0.8817	Eval_AUC: 0.8842	Inference_time: 48.7429
Epoch 0 Global_step 35000	Train_loss: 0.3954	Trainlogloss: 0.3954	logloss: 0.4337	Eval_GAUC: 0.8801	Eval_AUC: 0.8826	Inference_time: 48.7040
Epoch 0 Global_step 36000	Train_loss: 0.3929	Trainlogloss: 0.3929	logloss: 0.4259	Eval_GAUC: 0.8843	Eval_AUC: 0.8865	Inference_time: 64.4347
Epoch 0 Global_step 37000	Train_loss: 0.3940	Trainlogloss: 0.3940	logloss: 0.4322	Eval_GAUC: 0.8818	Eval_AUC: 0.8844	Inference_time: 49.7394
Epoch 0 Global_step 38000	Train_loss: 0.3967	Trainlogloss: 0.3967	logloss: 0.4344	Eval_GAUC: 0.8829	Eval_AUC: 0.8850	Inference_time: 48.2153
Epoch 0 Global_step 39000	Train_loss: 0.3982	Trainlogloss: 0.3982	logloss: 0.4150	Eval_GAUC: 0.8896	Eval_AUC: 0.8917	Inference_time: 67.1084
Epoch 0 Global_step 40000	Train_loss: 0.3946	Trainlogloss: 0.3946	logloss: 0.4217	Eval_GAUC: 0.8864	Eval_AUC: 0.8881	Inference_time: 48.0643
Epoch 0 Global_step 41000	Train_loss: 0.3955	Trainlogloss: 0.3955	logloss: 0.4241	Eval_GAUC: 0.8855	Eval_AUC: 0.8878	Inference_time: 43.1443
Epoch 0 Global_step 42000	Train_loss: 0.3961	Trainlogloss: 0.3961	logloss: 0.4184	Eval_GAUC: 0.8902	Eval_AUC: 0.8925	Inference_time: 66.0372
Epoch 0 Global_step 43000	Train_loss: 0.3877	Trainlogloss: 0.3877	logloss: 0.4348	Eval_GAUC: 0.8789	Eval_AUC: 0.8818	Inference_time: 48.5928
Epoch 0 Global_step 44000	Train_loss: 0.3935	Trainlogloss: 0.3935	logloss: 0.4108	Eval_GAUC: 0.8914	Eval_AUC: 0.8938	Inference_time: 69.9532
Epoch 0 Global_step 45000	Train_loss: 0.3860	Trainlogloss: 0.3860	logloss: 0.4253	Eval_GAUC: 0.8845	Eval_AUC: 0.8873	Inference_time: 48.6083
Epoch 0 Global_step 46000	Train_loss: 0.3895	Trainlogloss: 0.3895	logloss: 0.4178	Eval_GAUC: 0.8881	Eval_AUC: 0.8904	Inference_time: 48.6324
Epoch 0 Global_step 47000	Train_loss: 0.3914	Trainlogloss: 0.3914	logloss: 0.4223	Eval_GAUC: 0.8896	Eval_AUC: 0.8906	Inference_time: 52.6815
Epoch 0 Global_step 48000	Train_loss: 0.3881	Trainlogloss: 0.3881	logloss: 0.4139	Eval_GAUC: 0.8921	Eval_AUC: 0.8944	Inference_time: 66.7700
Epoch 0 Global_step 49000	Train_loss: 0.3911	Trainlogloss: 0.3911	logloss: 0.4132	Eval_GAUC: 0.8923	Eval_AUC: 0.8942	Inference_time: 70.2761
Epoch 0 Global_step 50000	Train_loss: 0.3880	Trainlogloss: 0.3880	logloss: 0.4244	Eval_GAUC: 0.8897	Eval_AUC: 0.8916	Inference_time: 51.4808
Epoch 0 Global_step 51000	Train_loss: 0.3860	Trainlogloss: 0.3860	logloss: 0.4303	Eval_GAUC: 0.8851	Eval_AUC: 0.8866	Inference_time: 48.4134
Epoch 0 Global_step 52000	Train_loss: 0.3841	Trainlogloss: 0.3841	logloss: 0.4116	Eval_GAUC: 0.8915	Eval_AUC: 0.8938	Inference_time: 48.9387
Epoch 0 Global_step 53000	Train_loss: 0.3825	Trainlogloss: 0.3825	logloss: 0.4204	Eval_GAUC: 0.8892	Eval_AUC: 0.8905	Inference_time: 49.9301
Epoch 0 Global_step 54000	Train_loss: 0.3905	Trainlogloss: 0.3905	logloss: 0.4197	Eval_GAUC: 0.8902	Eval_AUC: 0.8926	Inference_time: 48.2515
Epoch 0 Global_step 55000	Train_loss: 0.3843	Trainlogloss: 0.3843	logloss: 0.4186	Eval_GAUC: 0.8892	Eval_AUC: 0.8908	Inference_time: 48.5975
Epoch 0 Global_step 56000	Train_loss: 0.3834	Trainlogloss: 0.3834	logloss: 0.4219	Eval_GAUC: 0.8861	Eval_AUC: 0.8884	Inference_time: 48.6746
Epoch 0 Global_step 57000	Train_loss: 0.3891	Trainlogloss: 0.3891	logloss: 0.4162	Eval_GAUC: 0.8888	Eval_AUC: 0.8910	Inference_time: 51.4566
Epoch 0 Global_step 58000	Train_loss: 0.3836	Trainlogloss: 0.3836	logloss: 0.4214	Eval_GAUC: 0.8881	Eval_AUC: 0.8898	Inference_time: 48.1637
Epoch 0 Global_step 59000	Train_loss: 0.3841	Trainlogloss: 0.3841	logloss: 0.4210	Eval_GAUC: 0.8890	Eval_AUC: 0.8904	Inference_time: 48.3676
Epoch 0 Global_step 60000	Train_loss: 0.3816	Trainlogloss: 0.3816	logloss: 0.4124	Eval_GAUC: 0.8947	Eval_AUC: 0.8970	Inference_time: 73.1320
Epoch 0 Global_step 61000	Train_loss: 0.3861	Trainlogloss: 0.3861	logloss: 0.4126	Eval_GAUC: 0.8934	Eval_AUC: 0.8962	Inference_time: 48.6838
Epoch 0 Global_step 62000	Train_loss: 0.3805	Trainlogloss: 0.3805	logloss: 0.4140	Eval_GAUC: 0.8912	Eval_AUC: 0.8938	Inference_time: 48.1911
Epoch 0 Global_step 63000	Train_loss: 0.3798	Trainlogloss: 0.3798	logloss: 0.4090	Eval_GAUC: 0.8949	Eval_AUC: 0.8966	Inference_time: 71.5151
Epoch 0 Global_step 64000	Train_loss: 0.3795	Trainlogloss: 0.3795	logloss: 0.4125	Eval_GAUC: 0.8921	Eval_AUC: 0.8934	Inference_time: 48.7674
Epoch 0 Global_step 65000	Train_loss: 0.3815	Trainlogloss: 0.3815	logloss: 0.4128	Eval_GAUC: 0.8925	Eval_AUC: 0.8942	Inference_time: 47.9055
Epoch 0 Global_step 66000	Train_loss: 0.3754	Trainlogloss: 0.3754	logloss: 0.4144	Eval_GAUC: 0.8925	Eval_AUC: 0.8939	Inference_time: 52.6404
Epoch 0 Global_step 67000	Train_loss: 0.3807	Trainlogloss: 0.3807	logloss: 0.4222	Eval_GAUC: 0.8882	Eval_AUC: 0.8899	Inference_time: 50.7482
Epoch 0 Global_step 68000	Train_loss: 0.3803	Trainlogloss: 0.3803	logloss: 0.4110	Eval_GAUC: 0.8931	Eval_AUC: 0.8949	Inference_time: 48.1641
Epoch 0 Global_step 69000	Train_loss: 0.3739	Trainlogloss: 0.3739	logloss: 0.3983	Eval_GAUC: 0.9014	Eval_AUC: 0.9033	Inference_time: 71.4351
Epoch 0 Global_step 70000	Train_loss: 0.3839	Trainlogloss: 0.3839	logloss: 0.4043	Eval_GAUC: 0.8954	Eval_AUC: 0.8976	Inference_time: 48.4922
Epoch 0 Global_step 71000	Train_loss: 0.3769	Trainlogloss: 0.3769	logloss: 0.4052	Eval_GAUC: 0.8948	Eval_AUC: 0.8970	Inference_time: 48.4329
Epoch 0 Global_step 72000	Train_loss: 0.3752	Trainlogloss: 0.3752	logloss: 0.4071	Eval_GAUC: 0.8972	Eval_AUC: 0.8986	Inference_time: 48.8827
Epoch 0 Global_step 73000	Train_loss: 0.3737	Trainlogloss: 0.3737	logloss: 0.4079	Eval_GAUC: 0.8961	Eval_AUC: 0.8977	Inference_time: 47.6037
Epoch 0 Global_step 74000	Train_loss: 0.3773	Trainlogloss: 0.3773	logloss: 0.4032	Eval_GAUC: 0.8963	Eval_AUC: 0.8989	Inference_time: 50.1115
Epoch 0 Global_step 75000	Train_loss: 0.3733	Trainlogloss: 0.3733	logloss: 0.4107	Eval_GAUC: 0.8931	Eval_AUC: 0.8950	Inference_time: 48.9900
Epoch 0 Global_step 76000	Train_loss: 0.3732	Trainlogloss: 0.3732	logloss: 0.4113	Eval_GAUC: 0.8925	Eval_AUC: 0.8948	Inference_time: 48.7642
Epoch 0 Global_step 77000	Train_loss: 0.3759	Trainlogloss: 0.3759	logloss: 0.4046	Eval_GAUC: 0.8971	Eval_AUC: 0.8989	Inference_time: 48.7384
Epoch 0 Global_step 78000	Train_loss: 0.3697	Trainlogloss: 0.3697	logloss: 0.4035	Eval_GAUC: 0.8982	Eval_AUC: 0.9001	Inference_time: 50.5860
Epoch 0 Global_step 79000	Train_loss: 0.3738	Trainlogloss: 0.3738	logloss: 0.4030	Eval_GAUC: 0.8981	Eval_AUC: 0.8995	Inference_time: 48.2671
Epoch 0 Global_step 80000	Train_loss: 0.3738	Trainlogloss: 0.3738	logloss: 0.4034	Eval_GAUC: 0.8965	Eval_AUC: 0.8990	Inference_time: 48.8366
Epoch 0 Global_step 81000	Train_loss: 0.3734	Trainlogloss: 0.3734	logloss: 0.3935	Eval_GAUC: 0.9033	Eval_AUC: 0.9042	Inference_time: 70.4142
Epoch 0 DONE	Cost time: 35943.49
Epoch 1 Global_step 82000	Train_loss: 0.1654	Trainlogloss: 0.1654	logloss: 0.3974	Eval_GAUC: 0.9010	Eval_AUC: 0.9031	Inference_time: 49.0789
Epoch 1 Global_step 83000	Train_loss: 0.3499	Trainlogloss: 0.3499	logloss: 0.4002	Eval_GAUC: 0.9004	Eval_AUC: 0.9021	Inference_time: 48.4589
Epoch 1 Global_step 84000	Train_loss: 0.3512	Trainlogloss: 0.3512	logloss: 0.4030	Eval_GAUC: 0.8990	Eval_AUC: 0.9001	Inference_time: 50.7329
Epoch 1 Global_step 85000	Train_loss: 0.3553	Trainlogloss: 0.3553	logloss: 0.4094	Eval_GAUC: 0.8983	Eval_AUC: 0.8997	Inference_time: 48.2518
Epoch 1 Global_step 86000	Train_loss: 0.3500	Trainlogloss: 0.3500	logloss: 0.4010	Eval_GAUC: 0.8982	Eval_AUC: 0.9001	Inference_time: 51.4704
Epoch 1 Global_step 87000	Train_loss: 0.3483	Trainlogloss: 0.3483	logloss: 0.4032	Eval_GAUC: 0.9011	Eval_AUC: 0.9025	Inference_time: 48.1402
Epoch 1 Global_step 88000	Train_loss: 0.3521	Trainlogloss: 0.3521	logloss: 0.4142	Eval_GAUC: 0.8933	Eval_AUC: 0.8945	Inference_time: 50.2549
Epoch 1 Global_step 89000	Train_loss: 0.3535	Trainlogloss: 0.3535	logloss: 0.4089	Eval_GAUC: 0.8956	Eval_AUC: 0.8973	Inference_time: 51.7921
Epoch 1 Global_step 90000	Train_loss: 0.3564	Trainlogloss: 0.3564	logloss: 0.4051	Eval_GAUC: 0.8978	Eval_AUC: 0.8999	Inference_time: 48.1718
Epoch 1 Global_step 91000	Train_loss: 0.3496	Trainlogloss: 0.3496	logloss: 0.4097	Eval_GAUC: 0.8952	Eval_AUC: 0.8975	Inference_time: 48.1229
Epoch 1 Global_step 92000	Train_loss: 0.3537	Trainlogloss: 0.3537	logloss: 0.4009	Eval_GAUC: 0.8976	Eval_AUC: 0.9005	Inference_time: 52.6918
Epoch 1 Global_step 93000	Train_loss: 0.3517	Trainlogloss: 0.3517	logloss: 0.4031	Eval_GAUC: 0.8963	Eval_AUC: 0.8986	Inference_time: 48.7144
Epoch 1 Global_step 94000	Train_loss: 0.3519	Trainlogloss: 0.3519	logloss: 0.4079	Eval_GAUC: 0.8950	Eval_AUC: 0.8974	Inference_time: 48.8616
Epoch 1 Global_step 95000	Train_loss: 0.3471	Trainlogloss: 0.3471	logloss: 0.4000	Eval_GAUC: 0.8994	Eval_AUC: 0.9015	Inference_time: 48.2928
Epoch 1 Global_step 96000	Train_loss: 0.3521	Trainlogloss: 0.3521	logloss: 0.3976	Eval_GAUC: 0.8999	Eval_AUC: 0.9021	Inference_time: 52.5645
Epoch 1 Global_step 97000	Train_loss: 0.3565	Trainlogloss: 0.3565	logloss: 0.4069	Eval_GAUC: 0.8955	Eval_AUC: 0.8969	Inference_time: 48.9664
Epoch 1 Global_step 98000	Train_loss: 0.3508	Trainlogloss: 0.3508	logloss: 0.4054	Eval_GAUC: 0.8979	Eval_AUC: 0.8998	Inference_time: 48.4521
Epoch 1 Global_step 99000	Train_loss: 0.3543	Trainlogloss: 0.3543	logloss: 0.4003	Eval_GAUC: 0.9000	Eval_AUC: 0.9024	Inference_time: 50.8511
Epoch 1 Global_step 100000	Train_loss: 0.3540	Trainlogloss: 0.3540	logloss: 0.3929	Eval_GAUC: 0.9018	Eval_AUC: 0.9048	Inference_time: 50.5852
Epoch 1 Global_step 101000	Train_loss: 0.3507	Trainlogloss: 0.3507	logloss: 0.3966	Eval_GAUC: 0.9013	Eval_AUC: 0.9035	Inference_time: 48.6473
Epoch 1 Global_step 102000	Train_loss: 0.3506	Trainlogloss: 0.3506	logloss: 0.4032	Eval_GAUC: 0.8977	Eval_AUC: 0.8999	Inference_time: 51.2694
Epoch 1 Global_step 103000	Train_loss: 0.3500	Trainlogloss: 0.3500	logloss: 0.4073	Eval_GAUC: 0.8964	Eval_AUC: 0.8982	Inference_time: 50.3208
Epoch 1 Global_step 104000	Train_loss: 0.3592	Trainlogloss: 0.3592	logloss: 0.4023	Eval_GAUC: 0.8982	Eval_AUC: 0.8996	Inference_time: 48.7406
Epoch 1 Global_step 105000	Train_loss: 0.3516	Trainlogloss: 0.3516	logloss: 0.4002	Eval_GAUC: 0.8993	Eval_AUC: 0.9009	Inference_time: 51.4689
Epoch 1 Global_step 106000	Train_loss: 0.3539	Trainlogloss: 0.3539	logloss: 0.3949	Eval_GAUC: 0.9025	Eval_AUC: 0.9045	Inference_time: 48.4046
Epoch 1 Global_step 107000	Train_loss: 0.3531	Trainlogloss: 0.3531	logloss: 0.3995	Eval_GAUC: 0.9004	Eval_AUC: 0.9024	Inference_time: 50.8872
Epoch 1 Global_step 108000	Train_loss: 0.3512	Trainlogloss: 0.3512	logloss: 0.3936	Eval_GAUC: 0.9025	Eval_AUC: 0.9041	Inference_time: 51.2801
Epoch 1 Global_step 109000	Train_loss: 0.3459	Trainlogloss: 0.3459	logloss: 0.3945	Eval_GAUC: 0.9009	Eval_AUC: 0.9032	Inference_time: 48.1102
Epoch 1 Global_step 110000	Train_loss: 0.3499	Trainlogloss: 0.3499	logloss: 0.4048	Eval_GAUC: 0.8960	Eval_AUC: 0.8986	Inference_time: 49.1183
Epoch 1 Global_step 111000	Train_loss: 0.3537	Trainlogloss: 0.3537	logloss: 0.3901	Eval_GAUC: 0.9044	Eval_AUC: 0.9069	Inference_time: 74.8201
Epoch 1 Global_step 112000	Train_loss: 0.3491	Trainlogloss: 0.3491	logloss: 0.4032	Eval_GAUC: 0.9006	Eval_AUC: 0.9024	Inference_time: 48.3991
Epoch 1 Global_step 113000	Train_loss: 0.3530	Trainlogloss: 0.3530	logloss: 0.4029	Eval_GAUC: 0.8992	Eval_AUC: 0.9015	Inference_time: 48.3723
Epoch 1 Global_step 114000	Train_loss: 0.3552	Trainlogloss: 0.3552	logloss: 0.3939	Eval_GAUC: 0.9034	Eval_AUC: 0.9049	Inference_time: 53.8467
Epoch 1 Global_step 115000	Train_loss: 0.3517	Trainlogloss: 0.3517	logloss: 0.3983	Eval_GAUC: 0.9013	Eval_AUC: 0.9034	Inference_time: 48.1627
Epoch 1 Global_step 116000	Train_loss: 0.3490	Trainlogloss: 0.3490	logloss: 0.4010	Eval_GAUC: 0.9011	Eval_AUC: 0.9030	Inference_time: 48.2918
Epoch 1 Global_step 117000	Train_loss: 0.3524	Trainlogloss: 0.3524	logloss: 0.3990	Eval_GAUC: 0.9009	Eval_AUC: 0.9028	Inference_time: 48.4413
Epoch 1 Global_step 118000	Train_loss: 0.3531	Trainlogloss: 0.3531	logloss: 0.4013	Eval_GAUC: 0.8990	Eval_AUC: 0.9006	Inference_time: 50.8267
Epoch 1 Global_step 119000	Train_loss: 0.3539	Trainlogloss: 0.3539	logloss: 0.4084	Eval_GAUC: 0.8980	Eval_AUC: 0.8999	Inference_time: 48.7975
Epoch 1 Global_step 120000	Train_loss: 0.3501	Trainlogloss: 0.3501	logloss: 0.3981	Eval_GAUC: 0.8999	Eval_AUC: 0.9021	Inference_time: 49.2788
Epoch 1 Global_step 121000	Train_loss: 0.3534	Trainlogloss: 0.3534	logloss: 0.3948	Eval_GAUC: 0.9021	Eval_AUC: 0.9041	Inference_time: 48.7538
Epoch 1 Global_step 122000	Train_loss: 0.3468	Trainlogloss: 0.3468	logloss: 0.4096	Eval_GAUC: 0.8972	Eval_AUC: 0.8985	Inference_time: 50.0740
Epoch 1 Global_step 123000	Train_loss: 0.3476	Trainlogloss: 0.3476	logloss: 0.4016	Eval_GAUC: 0.9001	Eval_AUC: 0.9017	Inference_time: 48.7548
Epoch 1 Global_step 124000	Train_loss: 0.3535	Trainlogloss: 0.3535	logloss: 0.4079	Eval_GAUC: 0.8967	Eval_AUC: 0.8983	Inference_time: 47.8146
Epoch 1 Global_step 125000	Train_loss: 0.3463	Trainlogloss: 0.3463	logloss: 0.3978	Eval_GAUC: 0.9005	Eval_AUC: 0.9026	Inference_time: 50.5802
Epoch 1 Global_step 126000	Train_loss: 0.3532	Trainlogloss: 0.3532	logloss: 0.3935	Eval_GAUC: 0.9028	Eval_AUC: 0.9052	Inference_time: 48.7619
Epoch 1 Global_step 127000	Train_loss: 0.3497	Trainlogloss: 0.3497	logloss: 0.3943	Eval_GAUC: 0.9027	Eval_AUC: 0.9051	Inference_time: 49.3940
Epoch 1 Global_step 128000	Train_loss: 0.3567	Trainlogloss: 0.3567	logloss: 0.4012	Eval_GAUC: 0.8989	Eval_AUC: 0.9015	Inference_time: 48.6399
Epoch 1 Global_step 129000	Train_loss: 0.3522	Trainlogloss: 0.3522	logloss: 0.4061	Eval_GAUC: 0.8958	Eval_AUC: 0.8985	Inference_time: 50.7229
Epoch 1 Global_step 130000	Train_loss: 0.3517	Trainlogloss: 0.3517	logloss: 0.4021	Eval_GAUC: 0.9037	Eval_AUC: 0.9057	Inference_time: 48.5065
Epoch 1 Global_step 131000	Train_loss: 0.3541	Trainlogloss: 0.3541	logloss: 0.4033	Eval_GAUC: 0.8976	Eval_AUC: 0.9001	Inference_time: 48.5519
Epoch 1 Global_step 132000	Train_loss: 0.3510	Trainlogloss: 0.3510	logloss: 0.3975	Eval_GAUC: 0.9007	Eval_AUC: 0.9030	Inference_time: 48.1265
Epoch 1 Global_step 133000	Train_loss: 0.3543	Trainlogloss: 0.3543	logloss: 0.3928	Eval_GAUC: 0.9034	Eval_AUC: 0.9049	Inference_time: 53.1877
Epoch 1 Global_step 134000	Train_loss: 0.3545	Trainlogloss: 0.3545	logloss: 0.3955	Eval_GAUC: 0.9008	Eval_AUC: 0.9029	Inference_time: 48.7708
Epoch 1 Global_step 135000	Train_loss: 0.3547	Trainlogloss: 0.3547	logloss: 0.3884	Eval_GAUC: 0.9042	Eval_AUC: 0.9067	Inference_time: 47.8758
Epoch 1 Global_step 136000	Train_loss: 0.3486	Trainlogloss: 0.3486	logloss: 0.4002	Eval_GAUC: 0.9024	Eval_AUC: 0.9045	Inference_time: 48.6027
Epoch 1 Global_step 137000	Train_loss: 0.3512	Trainlogloss: 0.3512	logloss: 0.3871	Eval_GAUC: 0.9052	Eval_AUC: 0.9075	Inference_time: 74.6868
Epoch 1 Global_step 138000	Train_loss: 0.3522	Trainlogloss: 0.3522	logloss: 0.3992	Eval_GAUC: 0.8982	Eval_AUC: 0.9012	Inference_time: 48.9107
Epoch 1 Global_step 139000	Train_loss: 0.3485	Trainlogloss: 0.3485	logloss: 0.3957	Eval_GAUC: 0.9037	Eval_AUC: 0.9061	Inference_time: 49.2628
