2022-04-29 14:48:33.075316: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2022-04-29 14:48:33.330918: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: NVIDIA GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.797
pciBusID: 0000:84:00.0
totalMemory: 7.93GiB freeMemory: 7.82GiB
2022-04-29 14:48:33.330983: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: NVIDIA GeForce GTX 1080, pci bus id: 0000:84:00.0, compute capability: 6.1)
hidden_units:128
numHist:0
item_emb(graph):False
gnn_layer:4
gnn_method:gcn_att4_rn
gcl:False
gcl_ran_num:3000
gcl_w:0.01
user_emb:True
gnn_user_emb:False
gcl_user_emb:False
start constructing adjcent table
loading adjcent table from adj folder
ready
128
logloss: 0.8419	 test_gauc: 0.5105	 test_auc: 0.5114
Epoch 0 Global_step 1000	Train_loss: 0.6565	Trainlogloss: 0.6565	logloss: 0.6255	Eval_GAUC: 0.6694	Eval_AUC: 0.6691	Inference_time: 20.1712
Epoch 0 Global_step 20000	Train_loss: 0.5057	Trainlogloss: 0.5057	logloss: 0.5194	Eval_GAUC: 0.8140	Eval_AUC: 0.8165	Inference_time: 27.9415
Epoch 0 Global_step 21000	Train_loss: 0.5093	Trainlogloss: 0.5093	logloss: 0.5204	Eval_GAUC: 0.8112	Eval_AUC: 0.8143	Inference_time: 15.2359
Epoch 0 Global_step 22000	Train_loss: 0.5043	Trainlogloss: 0.5043	logloss: 0.5140	Eval_GAUC: 0.8160	Eval_AUC: 0.8195	Inference_time: 25.7704
Epoch 0 Global_step 23000	Train_loss: 0.5024	Trainlogloss: 0.5024	logloss: 0.5157	Eval_GAUC: 0.8155	Eval_AUC: 0.8186	Inference_time: 15.3099
Epoch 0 Global_step 24000	Train_loss: 0.5009	Trainlogloss: 0.5009	logloss: 0.5142	Eval_GAUC: 0.8186	Eval_AUC: 0.8212	Inference_time: 25.3841
Epoch 0 Global_step 25000	Train_loss: 0.4962	Trainlogloss: 0.4962	logloss: 0.5125	Eval_GAUC: 0.8208	Eval_AUC: 0.8231	Inference_time: 26.7499
Epoch 0 Global_step 26000	Train_loss: 0.5045	Trainlogloss: 0.5045	logloss: 0.5116	Eval_GAUC: 0.8216	Eval_AUC: 0.8246	Inference_time: 28.6794
Epoch 0 Global_step 27000	Train_loss: 0.4967	Trainlogloss: 0.4967	logloss: 0.5088	Eval_GAUC: 0.8212	Eval_AUC: 0.8245	Inference_time: 15.5004
Epoch 0 Global_step 28000	Train_loss: 0.4928	Trainlogloss: 0.4928	logloss: 0.5093	Eval_GAUC: 0.8220	Eval_AUC: 0.8254	Inference_time: 27.0608
Epoch 0 Global_step 29000	Train_loss: 0.4944	Trainlogloss: 0.4944	logloss: 0.5062	Eval_GAUC: 0.8253	Eval_AUC: 0.8283	Inference_time: 27.2229
Epoch 0 Global_step 30000	Train_loss: 0.5010	Trainlogloss: 0.5010	logloss: 0.5045	Eval_GAUC: 0.8260	Eval_AUC: 0.8283	Inference_time: 28.2662
Epoch 0 Global_step 31000	Train_loss: 0.4905	Trainlogloss: 0.4905	logloss: 0.5041	Eval_GAUC: 0.8259	Eval_AUC: 0.8287	Inference_time: 15.5371
Epoch 0 Global_step 32000	Train_loss: 0.4840	Trainlogloss: 0.4840	logloss: 0.5044	Eval_GAUC: 0.8265	Eval_AUC: 0.8295	Inference_time: 27.7678
Epoch 0 Global_step 33000	Train_loss: 0.4892	Trainlogloss: 0.4892	logloss: 0.5021	Eval_GAUC: 0.8282	Eval_AUC: 0.8314	Inference_time: 28.8989
Epoch 0 Global_step 34000	Train_loss: 0.4776	Trainlogloss: 0.4776	logloss: 0.5045	Eval_GAUC: 0.8285	Eval_AUC: 0.8311	Inference_time: 30.1338
Epoch 0 Global_step 35000	Train_loss: 0.4817	Trainlogloss: 0.4817	logloss: 0.5002	Eval_GAUC: 0.8283	Eval_AUC: 0.8316	Inference_time: 15.5844
Epoch 0 Global_step 36000	Train_loss: 0.4825	Trainlogloss: 0.4825	logloss: 0.4973	Eval_GAUC: 0.8316	Eval_AUC: 0.8343	Inference_time: 28.3951
Epoch 0 Global_step 37000	Train_loss: 0.4802	Trainlogloss: 0.4802	logloss: 0.4977	Eval_GAUC: 0.8319	Eval_AUC: 0.8349	Inference_time: 28.8741
Epoch 0 Global_step 38000	Train_loss: 0.4806	Trainlogloss: 0.4806	logloss: 0.5012	Eval_GAUC: 0.8331	Eval_AUC: 0.8359	Inference_time: 30.9019
Epoch 0 Global_step 39000	Train_loss: 0.4780	Trainlogloss: 0.4780	logloss: 0.4939	Eval_GAUC: 0.8337	Eval_AUC: 0.8366	Inference_time: 28.9905
Epoch 0 Global_step 40000	Train_loss: 0.4768	Trainlogloss: 0.4768	logloss: 0.4935	Eval_GAUC: 0.8352	Eval_AUC: 0.8377	Inference_time: 30.0518
Epoch 0 Global_step 41000	Train_loss: 0.4761	Trainlogloss: 0.4761	logloss: 0.4954	Eval_GAUC: 0.8345	Eval_AUC: 0.8371	Inference_time: 15.4229
Epoch 0 Global_step 42000	Train_loss: 0.4772	Trainlogloss: 0.4772	logloss: 0.4947	Eval_GAUC: 0.8354	Eval_AUC: 0.8383	Inference_time: 33.5895
Epoch 0 Global_step 43000	Train_loss: 0.4710	Trainlogloss: 0.4710	logloss: 0.4906	Eval_GAUC: 0.8369	Eval_AUC: 0.8396	Inference_time: 30.2523
Epoch 0 Global_step 44000	Train_loss: 0.4716	Trainlogloss: 0.4716	logloss: 0.4863	Eval_GAUC: 0.8400	Eval_AUC: 0.8427	Inference_time: 32.2065
Epoch 0 Global_step 45000	Train_loss: 0.4650	Trainlogloss: 0.4650	logloss: 0.4940	Eval_GAUC: 0.8380	Eval_AUC: 0.8403	Inference_time: 15.4031
Epoch 0 Global_step 46000	Train_loss: 0.4655	Trainlogloss: 0.4655	logloss: 0.4882	Eval_GAUC: 0.8407	Eval_AUC: 0.8425	Inference_time: 30.5049
Epoch 0 Global_step 47000	Train_loss: 0.4663	Trainlogloss: 0.4663	logloss: 0.4912	Eval_GAUC: 0.8417	Eval_AUC: 0.8434	Inference_time: 32.5843
Epoch 0 Global_step 48000	Train_loss: 0.4645	Trainlogloss: 0.4645	logloss: 0.4894	Eval_GAUC: 0.8409	Eval_AUC: 0.8430	Inference_time: 15.3237
Epoch 0 Global_step 49000	Train_loss: 0.4678	Trainlogloss: 0.4678	logloss: 0.4833	Eval_GAUC: 0.8424	Eval_AUC: 0.8452	Inference_time: 31.0259
Epoch 0 Global_step 50000	Train_loss: 0.4601	Trainlogloss: 0.4601	logloss: 0.4918	Eval_GAUC: 0.8420	Eval_AUC: 0.8443	Inference_time: 17.5892
Epoch 0 Global_step 51000	Train_loss: 0.4592	Trainlogloss: 0.4592	logloss: 0.4855	Eval_GAUC: 0.8451	Eval_AUC: 0.8477	Inference_time: 31.7277
Epoch 0 Global_step 52000	Train_loss: 0.4548	Trainlogloss: 0.4548	logloss: 0.4839	Eval_GAUC: 0.8426	Eval_AUC: 0.8458	Inference_time: 17.2838
Epoch 0 Global_step 53000	Train_loss: 0.4598	Trainlogloss: 0.4598	logloss: 0.4828	Eval_GAUC: 0.8448	Eval_AUC: 0.8473	Inference_time: 15.2795
Epoch 0 Global_step 54000	Train_loss: 0.4602	Trainlogloss: 0.4602	logloss: 0.4807	Eval_GAUC: 0.8461	Eval_AUC: 0.8488	Inference_time: 31.4285
Epoch 0 Global_step 55000	Train_loss: 0.4572	Trainlogloss: 0.4572	logloss: 0.4806	Eval_GAUC: 0.8442	Eval_AUC: 0.8472	Inference_time: 16.6243
Epoch 0 Global_step 56000	Train_loss: 0.4548	Trainlogloss: 0.4548	logloss: 0.4797	Eval_GAUC: 0.8454	Eval_AUC: 0.8482	Inference_time: 15.4343
Epoch 0 Global_step 57000	Train_loss: 0.4538	Trainlogloss: 0.4538	logloss: 0.4790	Eval_GAUC: 0.8464	Eval_AUC: 0.8490	Inference_time: 33.6393
Epoch 0 Global_step 58000	Train_loss: 0.4531	Trainlogloss: 0.4531	logloss: 0.4755	Eval_GAUC: 0.8493	Eval_AUC: 0.8519	Inference_time: 32.1533
Epoch 0 Global_step 59000	Train_loss: 0.4510	Trainlogloss: 0.4510	logloss: 0.4745	Eval_GAUC: 0.8506	Eval_AUC: 0.8528	Inference_time: 33.5434
Epoch 0 Global_step 60000	Train_loss: 0.4464	Trainlogloss: 0.4464	logloss: 0.4812	Eval_GAUC: 0.8489	Eval_AUC: 0.8517	Inference_time: 15.2758
Epoch 0 Global_step 61000	Train_loss: 0.4537	Trainlogloss: 0.4537	logloss: 0.4784	Eval_GAUC: 0.8506	Eval_AUC: 0.8531	Inference_time: 15.4871
Epoch 0 Global_step 62000	Train_loss: 0.4503	Trainlogloss: 0.4503	logloss: 0.4793	Eval_GAUC: 0.8497	Eval_AUC: 0.8520	Inference_time: 15.3638
Epoch 0 Global_step 63000	Train_loss: 0.4507	Trainlogloss: 0.4507	logloss: 0.4761	Eval_GAUC: 0.8509	Eval_AUC: 0.8530	Inference_time: 33.7126
Epoch 0 Global_step 64000	Train_loss: 0.4469	Trainlogloss: 0.4469	logloss: 0.4694	Eval_GAUC: 0.8542	Eval_AUC: 0.8567	Inference_time: 33.4561
Epoch 0 Global_step 65000	Train_loss: 0.4483	Trainlogloss: 0.4483	logloss: 0.4712	Eval_GAUC: 0.8533	Eval_AUC: 0.8553	Inference_time: 15.5891
Epoch 0 Global_step 66000	Train_loss: 0.4395	Trainlogloss: 0.4395	logloss: 0.4720	Eval_GAUC: 0.8526	Eval_AUC: 0.8543	Inference_time: 17.3355
Epoch 0 Global_step 67000	Train_loss: 0.4469	Trainlogloss: 0.4469	logloss: 0.4721	Eval_GAUC: 0.8532	Eval_AUC: 0.8558	Inference_time: 15.0412
Epoch 0 Global_step 68000	Train_loss: 0.4491	Trainlogloss: 0.4491	logloss: 0.4678	Eval_GAUC: 0.8550	Eval_AUC: 0.8571	Inference_time: 35.0910
Epoch 0 Global_step 69000	Train_loss: 0.4413	Trainlogloss: 0.4413	logloss: 0.4656	Eval_GAUC: 0.8574	Eval_AUC: 0.8597	Inference_time: 33.8639
Epoch 0 Global_step 70000	Train_loss: 0.4477	Trainlogloss: 0.4477	logloss: 0.4645	Eval_GAUC: 0.8563	Eval_AUC: 0.8592	Inference_time: 15.4175
Epoch 0 Global_step 71000	Train_loss: 0.4451	Trainlogloss: 0.4451	logloss: 0.4630	Eval_GAUC: 0.8575	Eval_AUC: 0.8599	Inference_time: 34.7777
Epoch 0 Global_step 72000	Train_loss: 0.4375	Trainlogloss: 0.4375	logloss: 0.4660	Eval_GAUC: 0.8574	Eval_AUC: 0.8594	Inference_time: 15.0699
Epoch 0 Global_step 73000	Train_loss: 0.4423	Trainlogloss: 0.4423	logloss: 0.4632	Eval_GAUC: 0.8580	Eval_AUC: 0.8605	Inference_time: 35.8570
Epoch 0 Global_step 74000	Train_loss: 0.4419	Trainlogloss: 0.4419	logloss: 0.4646	Eval_GAUC: 0.8561	Eval_AUC: 0.8587	Inference_time: 15.0753
Epoch 0 Global_step 75000	Train_loss: 0.4398	Trainlogloss: 0.4398	logloss: 0.4613	Eval_GAUC: 0.8589	Eval_AUC: 0.8611	Inference_time: 35.9985
Epoch 0 Global_step 76000	Train_loss: 0.4386	Trainlogloss: 0.4386	logloss: 0.4596	Eval_GAUC: 0.8598	Eval_AUC: 0.8625	Inference_time: 35.8218
Epoch 0 Global_step 77000	Train_loss: 0.4382	Trainlogloss: 0.4382	logloss: 0.4621	Eval_GAUC: 0.8593	Eval_AUC: 0.8613	Inference_time: 15.1937
Epoch 0 Global_step 78000	Train_loss: 0.4327	Trainlogloss: 0.4327	logloss: 0.4596	Eval_GAUC: 0.8612	Eval_AUC: 0.8638	Inference_time: 36.0629
Epoch 0 Global_step 79000	Train_loss: 0.4328	Trainlogloss: 0.4328	logloss: 0.4618	Eval_GAUC: 0.8602	Eval_AUC: 0.8626	Inference_time: 15.1769
Epoch 0 Global_step 80000	Train_loss: 0.4348	Trainlogloss: 0.4348	logloss: 0.4606	Eval_GAUC: 0.8605	Eval_AUC: 0.8628	Inference_time: 15.4804
Epoch 0 Global_step 81000	Train_loss: 0.4359	Trainlogloss: 0.4359	logloss: 0.4584	Eval_GAUC: 0.8616	Eval_AUC: 0.8642	Inference_time: 35.2454
Epoch 0 DONE	Cost time: 9004.06
Epoch 1 Global_step 82000	Train_loss: 0.1799	Trainlogloss: 0.1799	logloss: 0.4649	Eval_GAUC: 0.8603	Eval_AUC: 0.8628	Inference_time: 17.3233
Epoch 1 Global_step 83000	Train_loss: 0.3825	Trainlogloss: 0.3825	logloss: 0.4658	Eval_GAUC: 0.8611	Eval_AUC: 0.8633	Inference_time: 15.5266
Epoch 1 Global_step 84000	Train_loss: 0.3798	Trainlogloss: 0.3798	logloss: 0.4824	Eval_GAUC: 0.8536	Eval_AUC: 0.8548	Inference_time: 15.2589
Epoch 1 Global_step 85000	Train_loss: 0.3817	Trainlogloss: 0.3817	logloss: 0.4717	Eval_GAUC: 0.8588	Eval_AUC: 0.8596	Inference_time: 15.2699
Epoch 1 Global_step 86000	Train_loss: 0.3779	Trainlogloss: 0.3779	logloss: 0.4695	Eval_GAUC: 0.8580	Eval_AUC: 0.8593	Inference_time: 17.2904
Epoch 1 Global_step 87000	Train_loss: 0.3775	Trainlogloss: 0.3775	logloss: 0.4805	Eval_GAUC: 0.8571	Eval_AUC: 0.8579	Inference_time: 15.3330
Epoch 1 Global_step 88000	Train_loss: 0.3821	Trainlogloss: 0.3821	logloss: 0.4752	Eval_GAUC: 0.8564	Eval_AUC: 0.8575	Inference_time: 15.3530
Epoch 1 Global_step 89000	Train_loss: 0.3796	Trainlogloss: 0.3796	logloss: 0.4730	Eval_GAUC: 0.8567	Eval_AUC: 0.8578	Inference_time: 15.1031
Epoch 1 Global_step 90000	Train_loss: 0.3848	Trainlogloss: 0.3848	logloss: 0.4758	Eval_GAUC: 0.8564	Eval_AUC: 0.8580	Inference_time: 17.1933
Epoch 1 Global_step 91000	Train_loss: 0.3799	Trainlogloss: 0.3799	logloss: 0.4734	Eval_GAUC: 0.8567	Eval_AUC: 0.8578	Inference_time: 15.1464
Epoch 1 Global_step 92000	Train_loss: 0.3831	Trainlogloss: 0.3831	logloss: 0.4706	Eval_GAUC: 0.8579	Eval_AUC: 0.8587	Inference_time: 15.3637
Epoch 1 Global_step 93000	Train_loss: 0.3817	Trainlogloss: 0.3817	logloss: 0.4696	Eval_GAUC: 0.8571	Eval_AUC: 0.8583	Inference_time: 15.2163
Epoch 1 Global_step 94000	Train_loss: 0.3780	Trainlogloss: 0.3780	logloss: 0.4756	Eval_GAUC: 0.8558	Eval_AUC: 0.8570	Inference_time: 17.3061
Epoch 1 Global_step 95000	Train_loss: 0.3716	Trainlogloss: 0.3716	logloss: 0.4704	Eval_GAUC: 0.8588	Eval_AUC: 0.8601	Inference_time: 15.3376
Epoch 1 Global_step 96000	Train_loss: 0.3798	Trainlogloss: 0.3798	logloss: 0.4699	Eval_GAUC: 0.8571	Eval_AUC: 0.8583	Inference_time: 15.5075
Epoch 1 Global_step 97000	Train_loss: 0.3858	Trainlogloss: 0.3858	logloss: 0.4706	Eval_GAUC: 0.8579	Eval_AUC: 0.8593	Inference_time: 15.5977
Epoch 1 Global_step 98000	Train_loss: 0.3809	Trainlogloss: 0.3809	logloss: 0.4727	Eval_GAUC: 0.8571	Eval_AUC: 0.8582	Inference_time: 17.2311
Epoch 1 Global_step 99000	Train_loss: 0.3876	Trainlogloss: 0.3876	logloss: 0.4733	Eval_GAUC: 0.8558	Eval_AUC: 0.8575	Inference_time: 15.3363
Epoch 1 Global_step 100000	Train_loss: 0.3850	Trainlogloss: 0.3850	logloss: 0.4673	Eval_GAUC: 0.8589	Eval_AUC: 0.8601	Inference_time: 14.9664
Epoch 1 Global_step 101000	Train_loss: 0.3816	Trainlogloss: 0.3816	logloss: 0.4715	Eval_GAUC: 0.8571	Eval_AUC: 0.8587	Inference_time: 15.3151
Epoch 1 Global_step 102000	Train_loss: 0.3800	Trainlogloss: 0.3800	logloss: 0.4693	Eval_GAUC: 0.8602	Eval_AUC: 0.8614	Inference_time: 17.0285
Epoch 1 Global_step 103000	Train_loss: 0.3847	Trainlogloss: 0.3847	logloss: 0.4699	Eval_GAUC: 0.8582	Eval_AUC: 0.8595	Inference_time: 15.2057
Epoch 1 Global_step 104000	Train_loss: 0.3890	Trainlogloss: 0.3890	logloss: 0.4686	Eval_GAUC: 0.8571	Eval_AUC: 0.8587	Inference_time: 14.9715
Epoch 1 Global_step 105000	Train_loss: 0.3863	Trainlogloss: 0.3863	logloss: 0.4728	Eval_GAUC: 0.8561	Eval_AUC: 0.8580	Inference_time: 15.1035
Epoch 1 Global_step 106000	Train_loss: 0.3863	Trainlogloss: 0.3863	logloss: 0.4684	Eval_GAUC: 0.8595	Eval_AUC: 0.8607	Inference_time: 16.6526
Epoch 1 Global_step 107000	Train_loss: 0.3823	Trainlogloss: 0.3823	logloss: 0.4690	Eval_GAUC: 0.8583	Eval_AUC: 0.8595	Inference_time: 15.0700
Epoch 1 Global_step 108000	Train_loss: 0.3806	Trainlogloss: 0.3806	logloss: 0.4645	Eval_GAUC: 0.8606	Eval_AUC: 0.8613	Inference_time: 15.0795
Epoch 1 Global_step 109000	Train_loss: 0.3839	Trainlogloss: 0.3839	logloss: 0.4655	Eval_GAUC: 0.8599	Eval_AUC: 0.8611	Inference_time: 15.0246
Epoch 1 Global_step 110000	Train_loss: 0.3838	Trainlogloss: 0.3838	logloss: 0.4659	Eval_GAUC: 0.8592	Eval_AUC: 0.8600	Inference_time: 16.9623
Epoch 1 Global_step 111000	Train_loss: 0.3884	Trainlogloss: 0.3884	logloss: 0.4629	Eval_GAUC: 0.8613	Eval_AUC: 0.8630	Inference_time: 15.1801
Epoch 1 Global_step 112000	Train_loss: 0.3781	Trainlogloss: 0.3781	logloss: 0.4788	Eval_GAUC: 0.8599	Eval_AUC: 0.8606	Inference_time: 15.1940
Epoch 1 Global_step 113000	Train_loss: 0.3913	Trainlogloss: 0.3913	logloss: 0.4697	Eval_GAUC: 0.8592	Eval_AUC: 0.8603	Inference_time: 17.3084
Epoch 1 Global_step 114000	Train_loss: 0.3906	Trainlogloss: 0.3906	logloss: 0.4633	Eval_GAUC: 0.8605	Eval_AUC: 0.8622	Inference_time: 15.7184
Epoch 1 Global_step 115000	Train_loss: 0.3882	Trainlogloss: 0.3882	logloss: 0.4661	Eval_GAUC: 0.8612	Eval_AUC: 0.8621	Inference_time: 14.8658
Epoch 1 Global_step 116000	Train_loss: 0.3807	Trainlogloss: 0.3807	logloss: 0.4624	Eval_GAUC: 0.8626	Eval_AUC: 0.8639	Inference_time: 38.5036
Epoch 1 Global_step 117000	Train_loss: 0.3883	Trainlogloss: 0.3883	logloss: 0.4647	Eval_GAUC: 0.8610	Eval_AUC: 0.8623	Inference_time: 15.0570
Epoch 1 Global_step 118000	Train_loss: 0.3931	Trainlogloss: 0.3931	logloss: 0.4641	Eval_GAUC: 0.8601	Eval_AUC: 0.8617	Inference_time: 15.0042
Epoch 1 Global_step 119000	Train_loss: 0.3865	Trainlogloss: 0.3865	logloss: 0.4680	Eval_GAUC: 0.8601	Eval_AUC: 0.8617	Inference_time: 14.7738
Epoch 1 Global_step 120000	Train_loss: 0.3834	Trainlogloss: 0.3834	logloss: 0.4652	Eval_GAUC: 0.8593	Eval_AUC: 0.8613	Inference_time: 16.4560
Epoch 1 Global_step 121000	Train_loss: 0.3909	Trainlogloss: 0.3909	logloss: 0.4634	Eval_GAUC: 0.8612	Eval_AUC: 0.8628	Inference_time: 14.7585
Epoch 1 Global_step 122000	Train_loss: 0.3827	Trainlogloss: 0.3827	logloss: 0.4694	Eval_GAUC: 0.8612	Eval_AUC: 0.8626	Inference_time: 14.8892
Epoch 1 Global_step 123000	Train_loss: 0.3842	Trainlogloss: 0.3842	logloss: 0.4657	Eval_GAUC: 0.8606	Eval_AUC: 0.8618	Inference_time: 15.1053
Epoch 1 Global_step 124000	Train_loss: 0.3871	Trainlogloss: 0.3871	logloss: 0.4692	Eval_GAUC: 0.8607	Eval_AUC: 0.8618	Inference_time: 16.5199
Epoch 1 Global_step 125000	Train_loss: 0.3843	Trainlogloss: 0.3843	logloss: 0.4589	Eval_GAUC: 0.8641	Eval_AUC: 0.8657	Inference_time: 37.1855
Epoch 1 Global_step 126000	Train_loss: 0.3885	Trainlogloss: 0.3885	logloss: 0.4630	Eval_GAUC: 0.8634	Eval_AUC: 0.8645	Inference_time: 14.7020
Epoch 1 Global_step 127000	Train_loss: 0.3849	Trainlogloss: 0.3849	logloss: 0.4585	Eval_GAUC: 0.8637	Eval_AUC: 0.8657	Inference_time: 15.1287
Epoch 1 Global_step 128000	Train_loss: 0.3911	Trainlogloss: 0.3911	logloss: 0.4582	Eval_GAUC: 0.8642	Eval_AUC: 0.8657	Inference_time: 37.3510
Epoch 1 Global_step 129000	Train_loss: 0.3917	Trainlogloss: 0.3917	logloss: 0.4622	Eval_GAUC: 0.8617	Eval_AUC: 0.8626	Inference_time: 15.4846
Epoch 1 Global_step 130000	Train_loss: 0.3875	Trainlogloss: 0.3875	logloss: 0.4615	Eval_GAUC: 0.8660	Eval_AUC: 0.8669	Inference_time: 35.8374
Epoch 1 Global_step 131000	Train_loss: 0.3883	Trainlogloss: 0.3883	logloss: 0.4589	Eval_GAUC: 0.8636	Eval_AUC: 0.8643	Inference_time: 15.0023
Epoch 1 Global_step 132000	Train_loss: 0.3926	Trainlogloss: 0.3926	logloss: 0.4556	Eval_GAUC: 0.8660	Eval_AUC: 0.8676	Inference_time: 16.7215
Epoch 1 Global_step 133000	Train_loss: 0.3949	Trainlogloss: 0.3949	logloss: 0.4562	Eval_GAUC: 0.8648	Eval_AUC: 0.8665	Inference_time: 14.9783
Epoch 1 Global_step 134000	Train_loss: 0.3924	Trainlogloss: 0.3924	logloss: 0.4589	Eval_GAUC: 0.8628	Eval_AUC: 0.8641	Inference_time: 15.0743
Epoch 1 Global_step 135000	Train_loss: 0.3947	Trainlogloss: 0.3947	logloss: 0.4566	Eval_GAUC: 0.8657	Eval_AUC: 0.8667	Inference_time: 14.9481
Epoch 1 Global_step 136000	Train_loss: 0.3863	Trainlogloss: 0.3863	logloss: 0.4582	Eval_GAUC: 0.8661	Eval_AUC: 0.8671	Inference_time: 39.2794
Epoch 1 Global_step 137000	Train_loss: 0.3902	Trainlogloss: 0.3902	logloss: 0.4546	Eval_GAUC: 0.8667	Eval_AUC: 0.8686	Inference_time: 39.0149
Epoch 1 Global_step 138000	Train_loss: 0.3910	Trainlogloss: 0.3910	logloss: 0.4581	Eval_GAUC: 0.8636	Eval_AUC: 0.8651	Inference_time: 17.2334
Epoch 1 Global_step 139000	Train_loss: 0.3906	Trainlogloss: 0.3906	logloss: 0.4606	Eval_GAUC: 0.8652	Eval_AUC: 0.8664	Inference_time: 14.7462
