2022-05-01 20:25:41.173848: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2022-05-01 20:25:41.541712: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: NVIDIA GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.797
pciBusID: 0000:84:00.0
totalMemory: 7.93GiB freeMemory: 4.27GiB
2022-05-01 20:25:41.541768: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: NVIDIA GeForce GTX 1080, pci bus id: 0000:84:00.0, compute capability: 6.1)
hidden_units:128
item_emb(graph):False
gnn_layer:4
gnn_method:gcn_att4_rn
gcl:False
gcl_ran_num:3000
gcl_w:1.0
user_emb:True
gnn_user_emb:False
gcl_user_emb:False
start constructing adjcent table
loading adjcent table from adj folder
ready
128
logloss: 0.7036	 test_gauc: 0.4744	 test_auc: 0.4674
Epoch 0 Global_step 1000	Train_loss: 0.6523	Trainlogloss: 0.6523	logloss: 0.6216	Eval_GAUC: 0.7143	Eval_AUC: 0.7118	Inference_time: 17.6131
Epoch 0 Global_step 21000	Train_loss: 0.5040	Trainlogloss: 0.5040	logloss: 0.5095	Eval_GAUC: 0.8080	Eval_AUC: 0.8267	Inference_time: 6.0787
Epoch 0 Global_step 22000	Train_loss: 0.4990	Trainlogloss: 0.4990	logloss: 0.5063	Eval_GAUC: 0.8105	Eval_AUC: 0.8306	Inference_time: 21.2664
Epoch 0 Global_step 23000	Train_loss: 0.4958	Trainlogloss: 0.4958	logloss: 0.5058	Eval_GAUC: 0.8137	Eval_AUC: 0.8321	Inference_time: 17.8935
Epoch 0 Global_step 24000	Train_loss: 0.4955	Trainlogloss: 0.4955	logloss: 0.5082	Eval_GAUC: 0.8133	Eval_AUC: 0.8314	Inference_time: 9.2980
Epoch 0 Global_step 25000	Train_loss: 0.4956	Trainlogloss: 0.4956	logloss: 0.5038	Eval_GAUC: 0.8152	Eval_AUC: 0.8336	Inference_time: 26.0184
Epoch 0 Global_step 26000	Train_loss: 0.4922	Trainlogloss: 0.4922	logloss: 0.5013	Eval_GAUC: 0.8171	Eval_AUC: 0.8337	Inference_time: 28.4901
Epoch 0 Global_step 27000	Train_loss: 0.4966	Trainlogloss: 0.4966	logloss: 0.5035	Eval_GAUC: 0.8162	Eval_AUC: 0.8336	Inference_time: 8.2512
Epoch 0 Global_step 28000	Train_loss: 0.4935	Trainlogloss: 0.4935	logloss: 0.5003	Eval_GAUC: 0.8165	Eval_AUC: 0.8344	Inference_time: 9.2245
Epoch 0 Global_step 29000	Train_loss: 0.4929	Trainlogloss: 0.4929	logloss: 0.5001	Eval_GAUC: 0.8174	Eval_AUC: 0.8361	Inference_time: 21.1558
Epoch 0 Global_step 30000	Train_loss: 0.4947	Trainlogloss: 0.4947	logloss: 0.4979	Eval_GAUC: 0.8187	Eval_AUC: 0.8363	Inference_time: 23.6511
Epoch 0 Global_step 31000	Train_loss: 0.4912	Trainlogloss: 0.4912	logloss: 0.5001	Eval_GAUC: 0.8187	Eval_AUC: 0.8364	Inference_time: 24.7836
Epoch 0 Global_step 32000	Train_loss: 0.4852	Trainlogloss: 0.4852	logloss: 0.4980	Eval_GAUC: 0.8185	Eval_AUC: 0.8367	Inference_time: 9.1949
Epoch 0 Global_step 33000	Train_loss: 0.4832	Trainlogloss: 0.4832	logloss: 0.4961	Eval_GAUC: 0.8207	Eval_AUC: 0.8383	Inference_time: 20.7193
