2022-04-30 22:28:56.373982: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2022-04-30 22:28:56.682042: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: NVIDIA GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.797
pciBusID: 0000:84:00.0
totalMemory: 7.93GiB freeMemory: 3.65GiB
2022-04-30 22:28:56.682109: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: NVIDIA GeForce GTX 1080, pci bus id: 0000:84:00.0, compute capability: 6.1)
hidden_units:128
numHist:0
item_emb(graph):False
gnn_layer:4
gnn_method:gcn_att4_rn
gcl:False
gcl_ran_num:3000
gcl_w:0.01
user_emb:False
gnn_user_emb:False
gcl_user_emb:False
start constructing adjcent table
loading adjcent table from adj folder
ready
128
logloss: 0.7035	 test_gauc: 0.5050	 test_auc: 0.5051
Epoch 0 Global_step 1000	Train_loss: 0.6575	Trainlogloss: 0.6575	logloss: 0.6281	Eval_GAUC: 0.6668	Eval_AUC: 0.6666	Inference_time: 9.6951
Epoch 0 Global_step 19000	Train_loss: 0.5266	Trainlogloss: 0.5266	logloss: 0.5381	Eval_GAUC: 0.7941	Eval_AUC: 0.7979	Inference_time: 13.5489
Epoch 0 Global_step 20000	Train_loss: 0.5224	Trainlogloss: 0.5224	logloss: 0.5348	Eval_GAUC: 0.7963	Eval_AUC: 0.7998	Inference_time: 20.1316
Epoch 0 Global_step 21000	Train_loss: 0.5264	Trainlogloss: 0.5264	logloss: 0.5364	Eval_GAUC: 0.7956	Eval_AUC: 0.7987	Inference_time: 5.9075
Epoch 0 Global_step 22000	Train_loss: 0.5234	Trainlogloss: 0.5234	logloss: 0.5313	Eval_GAUC: 0.7992	Eval_AUC: 0.8030	Inference_time: 15.8922
Epoch 0 Global_step 23000	Train_loss: 0.5212	Trainlogloss: 0.5212	logloss: 0.5307	Eval_GAUC: 0.7996	Eval_AUC: 0.8036	Inference_time: 16.2547
Epoch 0 Global_step 24000	Train_loss: 0.5178	Trainlogloss: 0.5178	logloss: 0.5310	Eval_GAUC: 0.8010	Eval_AUC: 0.8052	Inference_time: 16.5038
Epoch 0 Global_step 25000	Train_loss: 0.5150	Trainlogloss: 0.5150	logloss: 0.5311	Eval_GAUC: 0.8017	Eval_AUC: 0.8051	Inference_time: 15.9887
Epoch 0 Global_step 26000	Train_loss: 0.5230	Trainlogloss: 0.5230	logloss: 0.5300	Eval_GAUC: 0.8029	Eval_AUC: 0.8060	Inference_time: 16.2039
Epoch 0 Global_step 27000	Train_loss: 0.5164	Trainlogloss: 0.5164	logloss: 0.5245	Eval_GAUC: 0.8064	Eval_AUC: 0.8098	Inference_time: 17.0393
Epoch 0 Global_step 28000	Train_loss: 0.5091	Trainlogloss: 0.5091	logloss: 0.5259	Eval_GAUC: 0.8071	Eval_AUC: 0.8100	Inference_time: 16.9252
Epoch 0 Global_step 29000	Train_loss: 0.5149	Trainlogloss: 0.5149	logloss: 0.5240	Eval_GAUC: 0.8104	Eval_AUC: 0.8127	Inference_time: 20.0825
Epoch 0 Global_step 30000	Train_loss: 0.5191	Trainlogloss: 0.5191	logloss: 0.5207	Eval_GAUC: 0.8107	Eval_AUC: 0.8128	Inference_time: 18.8210
Epoch 0 Global_step 31000	Train_loss: 0.5120	Trainlogloss: 0.5120	logloss: 0.5193	Eval_GAUC: 0.8125	Eval_AUC: 0.8145	Inference_time: 18.0125
Epoch 0 Global_step 32000	Train_loss: 0.5043	Trainlogloss: 0.5043	logloss: 0.5200	Eval_GAUC: 0.8113	Eval_AUC: 0.8143	Inference_time: 5.4544
Epoch 0 Global_step 33000	Train_loss: 0.5097	Trainlogloss: 0.5097	logloss: 0.5195	Eval_GAUC: 0.8135	Eval_AUC: 0.8160	Inference_time: 18.3830
Epoch 0 Global_step 34000	Train_loss: 0.4975	Trainlogloss: 0.4975	logloss: 0.5241	Eval_GAUC: 0.8131	Eval_AUC: 0.8145	Inference_time: 6.0785
Epoch 0 Global_step 35000	Train_loss: 0.5028	Trainlogloss: 0.5028	logloss: 0.5175	Eval_GAUC: 0.8127	Eval_AUC: 0.8161	Inference_time: 6.2130
Epoch 0 Global_step 36000	Train_loss: 0.5040	Trainlogloss: 0.5040	logloss: 0.5163	Eval_GAUC: 0.8146	Eval_AUC: 0.8175	Inference_time: 19.2145
Epoch 0 Global_step 37000	Train_loss: 0.5021	Trainlogloss: 0.5021	logloss: 0.5177	Eval_GAUC: 0.8146	Eval_AUC: 0.8172	Inference_time: 18.8919
Epoch 0 Global_step 38000	Train_loss: 0.5030	Trainlogloss: 0.5030	logloss: 0.5219	Eval_GAUC: 0.8152	Eval_AUC: 0.8177	Inference_time: 21.3623
Epoch 0 Global_step 39000	Train_loss: 0.5031	Trainlogloss: 0.5031	logloss: 0.5142	Eval_GAUC: 0.8167	Eval_AUC: 0.8194	Inference_time: 20.1116
Epoch 0 Global_step 40000	Train_loss: 0.5002	Trainlogloss: 0.5002	logloss: 0.5130	Eval_GAUC: 0.8180	Eval_AUC: 0.8205	Inference_time: 19.6958
Epoch 0 Global_step 41000	Train_loss: 0.4991	Trainlogloss: 0.4991	logloss: 0.5171	Eval_GAUC: 0.8155	Eval_AUC: 0.8177	Inference_time: 5.9678
Epoch 0 Global_step 42000	Train_loss: 0.5024	Trainlogloss: 0.5024	logloss: 0.5163	Eval_GAUC: 0.8177	Eval_AUC: 0.8197	Inference_time: 6.0487
Epoch 0 Global_step 43000	Train_loss: 0.4984	Trainlogloss: 0.4984	logloss: 0.5144	Eval_GAUC: 0.8160	Eval_AUC: 0.8189	Inference_time: 6.1268
Epoch 0 Global_step 44000	Train_loss: 0.4955	Trainlogloss: 0.4955	logloss: 0.5113	Eval_GAUC: 0.8201	Eval_AUC: 0.8225	Inference_time: 19.2074
Epoch 0 Global_step 45000	Train_loss: 0.4934	Trainlogloss: 0.4934	logloss: 0.5111	Eval_GAUC: 0.8212	Eval_AUC: 0.8238	Inference_time: 22.1262
Epoch 0 Global_step 46000	Train_loss: 0.4911	Trainlogloss: 0.4911	logloss: 0.5116	Eval_GAUC: 0.8207	Eval_AUC: 0.8232	Inference_time: 5.8649
Epoch 0 Global_step 47000	Train_loss: 0.4939	Trainlogloss: 0.4939	logloss: 0.5112	Eval_GAUC: 0.8236	Eval_AUC: 0.8258	Inference_time: 19.7762
Epoch 0 Global_step 48000	Train_loss: 0.4945	Trainlogloss: 0.4945	logloss: 0.5064	Eval_GAUC: 0.8247	Eval_AUC: 0.8266	Inference_time: 19.6673
Epoch 0 Global_step 49000	Train_loss: 0.4937	Trainlogloss: 0.4937	logloss: 0.5058	Eval_GAUC: 0.8244	Eval_AUC: 0.8270	Inference_time: 6.3253
Epoch 0 Global_step 50000	Train_loss: 0.4888	Trainlogloss: 0.4888	logloss: 0.5084	Eval_GAUC: 0.8259	Eval_AUC: 0.8281	Inference_time: 21.3628
Epoch 0 Global_step 51000	Train_loss: 0.4904	Trainlogloss: 0.4904	logloss: 0.5080	Eval_GAUC: 0.8264	Eval_AUC: 0.8289	Inference_time: 20.5669
Epoch 0 Global_step 52000	Train_loss: 0.4843	Trainlogloss: 0.4843	logloss: 0.5023	Eval_GAUC: 0.8280	Eval_AUC: 0.8304	Inference_time: 23.9747
Epoch 0 Global_step 53000	Train_loss: 0.4875	Trainlogloss: 0.4875	logloss: 0.5027	Eval_GAUC: 0.8276	Eval_AUC: 0.8298	Inference_time: 5.9475
Epoch 0 Global_step 54000	Train_loss: 0.4878	Trainlogloss: 0.4878	logloss: 0.5054	Eval_GAUC: 0.8260	Eval_AUC: 0.8281	Inference_time: 6.2732
Epoch 0 Global_step 55000	Train_loss: 0.4855	Trainlogloss: 0.4855	logloss: 0.5029	Eval_GAUC: 0.8276	Eval_AUC: 0.8300	Inference_time: 5.9442
Epoch 0 Global_step 56000	Train_loss: 0.4830	Trainlogloss: 0.4830	logloss: 0.5012	Eval_GAUC: 0.8299	Eval_AUC: 0.8321	Inference_time: 24.4112
Epoch 0 Global_step 57000	Train_loss: 0.4864	Trainlogloss: 0.4864	logloss: 0.5017	Eval_GAUC: 0.8286	Eval_AUC: 0.8307	Inference_time: 6.0532
Epoch 0 Global_step 58000	Train_loss: 0.4834	Trainlogloss: 0.4834	logloss: 0.5000	Eval_GAUC: 0.8304	Eval_AUC: 0.8328	Inference_time: 21.2579
Epoch 0 Global_step 59000	Train_loss: 0.4810	Trainlogloss: 0.4810	logloss: 0.5008	Eval_GAUC: 0.8296	Eval_AUC: 0.8318	Inference_time: 6.0515
Epoch 0 Global_step 60000	Train_loss: 0.4807	Trainlogloss: 0.4807	logloss: 0.5017	Eval_GAUC: 0.8311	Eval_AUC: 0.8335	Inference_time: 21.4623
Epoch 0 Global_step 61000	Train_loss: 0.4835	Trainlogloss: 0.4835	logloss: 0.5031	Eval_GAUC: 0.8314	Eval_AUC: 0.8332	Inference_time: 23.3257
Epoch 0 Global_step 62000	Train_loss: 0.4823	Trainlogloss: 0.4823	logloss: 0.5000	Eval_GAUC: 0.8324	Eval_AUC: 0.8345	Inference_time: 21.4956
Epoch 0 Global_step 63000	Train_loss: 0.4804	Trainlogloss: 0.4804	logloss: 0.5009	Eval_GAUC: 0.8335	Eval_AUC: 0.8355	Inference_time: 22.7502
Epoch 0 Global_step 64000	Train_loss: 0.4811	Trainlogloss: 0.4811	logloss: 0.4964	Eval_GAUC: 0.8330	Eval_AUC: 0.8358	Inference_time: 6.2302
Epoch 0 Global_step 65000	Train_loss: 0.4787	Trainlogloss: 0.4787	logloss: 0.4956	Eval_GAUC: 0.8340	Eval_AUC: 0.8365	Inference_time: 24.3992
Epoch 0 Global_step 66000	Train_loss: 0.4718	Trainlogloss: 0.4718	logloss: 0.4948	Eval_GAUC: 0.8347	Eval_AUC: 0.8371	Inference_time: 22.7420
Epoch 0 Global_step 67000	Train_loss: 0.4779	Trainlogloss: 0.4779	logloss: 0.4949	Eval_GAUC: 0.8339	Eval_AUC: 0.8367	Inference_time: 6.1909
Epoch 0 Global_step 68000	Train_loss: 0.4829	Trainlogloss: 0.4829	logloss: 0.4952	Eval_GAUC: 0.8343	Eval_AUC: 0.8369	Inference_time: 6.1710
Epoch 0 Global_step 69000	Train_loss: 0.4747	Trainlogloss: 0.4747	logloss: 0.4947	Eval_GAUC: 0.8368	Eval_AUC: 0.8390	Inference_time: 22.9486
Epoch 0 Global_step 70000	Train_loss: 0.4803	Trainlogloss: 0.4803	logloss: 0.4934	Eval_GAUC: 0.8349	Eval_AUC: 0.8377	Inference_time: 8.2866
Epoch 0 Global_step 71000	Train_loss: 0.4785	Trainlogloss: 0.4785	logloss: 0.4928	Eval_GAUC: 0.8352	Eval_AUC: 0.8378	Inference_time: 6.1610
Epoch 0 Global_step 72000	Train_loss: 0.4743	Trainlogloss: 0.4743	logloss: 0.4909	Eval_GAUC: 0.8378	Eval_AUC: 0.8401	Inference_time: 22.8950
Epoch 0 Global_step 73000	Train_loss: 0.4725	Trainlogloss: 0.4725	logloss: 0.4921	Eval_GAUC: 0.8361	Eval_AUC: 0.8390	Inference_time: 8.4669
Epoch 0 Global_step 74000	Train_loss: 0.4744	Trainlogloss: 0.4744	logloss: 0.4933	Eval_GAUC: 0.8356	Eval_AUC: 0.8381	Inference_time: 6.2235
Epoch 0 Global_step 75000	Train_loss: 0.4723	Trainlogloss: 0.4723	logloss: 0.4930	Eval_GAUC: 0.8346	Eval_AUC: 0.8378	Inference_time: 6.2918
Epoch 0 Global_step 76000	Train_loss: 0.4704	Trainlogloss: 0.4704	logloss: 0.4882	Eval_GAUC: 0.8395	Eval_AUC: 0.8420	Inference_time: 24.9812
Epoch 0 Global_step 77000	Train_loss: 0.4737	Trainlogloss: 0.4737	logloss: 0.4895	Eval_GAUC: 0.8384	Eval_AUC: 0.8408	Inference_time: 6.3931
Epoch 0 Global_step 78000	Train_loss: 0.4657	Trainlogloss: 0.4657	logloss: 0.4893	Eval_GAUC: 0.8382	Eval_AUC: 0.8416	Inference_time: 6.3057
Epoch 0 Global_step 79000	Train_loss: 0.4699	Trainlogloss: 0.4699	logloss: 0.4888	Eval_GAUC: 0.8396	Eval_AUC: 0.8421	Inference_time: 24.0812
Epoch 0 Global_step 80000	Train_loss: 0.4680	Trainlogloss: 0.4680	logloss: 0.4890	Eval_GAUC: 0.8394	Eval_AUC: 0.8420	Inference_time: 8.1711
Epoch 0 Global_step 81000	Train_loss: 0.4712	Trainlogloss: 0.4712	logloss: 0.4873	Eval_GAUC: 0.8407	Eval_AUC: 0.8436	Inference_time: 23.1533
Epoch 0 DONE	Cost time: 3308.62
Epoch 1 Global_step 82000	Train_loss: 0.2040	Trainlogloss: 0.2040	logloss: 0.4954	Eval_GAUC: 0.8368	Eval_AUC: 0.8394	Inference_time: 6.5207
Epoch 1 Global_step 83000	Train_loss: 0.4329	Trainlogloss: 0.4329	logloss: 0.4962	Eval_GAUC: 0.8415	Eval_AUC: 0.8432	Inference_time: 25.5123
Epoch 1 Global_step 84000	Train_loss: 0.4342	Trainlogloss: 0.4342	logloss: 0.4981	Eval_GAUC: 0.8359	Eval_AUC: 0.8389	Inference_time: 6.1863
Epoch 1 Global_step 85000	Train_loss: 0.4371	Trainlogloss: 0.4371	logloss: 0.4919	Eval_GAUC: 0.8409	Eval_AUC: 0.8428	Inference_time: 6.2783
Epoch 1 Global_step 86000	Train_loss: 0.4355	Trainlogloss: 0.4355	logloss: 0.4915	Eval_GAUC: 0.8402	Eval_AUC: 0.8423	Inference_time: 6.3078
Epoch 1 Global_step 87000	Train_loss: 0.4344	Trainlogloss: 0.4344	logloss: 0.5007	Eval_GAUC: 0.8378	Eval_AUC: 0.8395	Inference_time: 6.2640
Epoch 1 Global_step 88000	Train_loss: 0.4403	Trainlogloss: 0.4403	logloss: 0.4932	Eval_GAUC: 0.8378	Eval_AUC: 0.8400	Inference_time: 8.4407
Epoch 1 Global_step 89000	Train_loss: 0.4377	Trainlogloss: 0.4377	logloss: 0.4902	Eval_GAUC: 0.8409	Eval_AUC: 0.8420	Inference_time: 6.1956
Epoch 1 Global_step 90000	Train_loss: 0.4400	Trainlogloss: 0.4400	logloss: 0.4973	Eval_GAUC: 0.8380	Eval_AUC: 0.8403	Inference_time: 6.2615
Epoch 1 Global_step 91000	Train_loss: 0.4394	Trainlogloss: 0.4394	logloss: 0.4918	Eval_GAUC: 0.8414	Eval_AUC: 0.8429	Inference_time: 6.1370
Epoch 1 Global_step 92000	Train_loss: 0.4417	Trainlogloss: 0.4417	logloss: 0.4880	Eval_GAUC: 0.8422	Eval_AUC: 0.8440	Inference_time: 27.1300
Epoch 1 Global_step 93000	Train_loss: 0.4359	Trainlogloss: 0.4359	logloss: 0.4921	Eval_GAUC: 0.8387	Eval_AUC: 0.8410	Inference_time: 6.2382
Epoch 1 Global_step 94000	Train_loss: 0.4360	Trainlogloss: 0.4360	logloss: 0.4957	Eval_GAUC: 0.8390	Eval_AUC: 0.8414	Inference_time: 6.3021
Epoch 1 Global_step 95000	Train_loss: 0.4264	Trainlogloss: 0.4264	logloss: 0.4904	Eval_GAUC: 0.8430	Eval_AUC: 0.8451	Inference_time: 26.0586
Epoch 1 Global_step 96000	Train_loss: 0.4370	Trainlogloss: 0.4370	logloss: 0.4889	Eval_GAUC: 0.8409	Eval_AUC: 0.8435	Inference_time: 6.0311
Epoch 1 Global_step 97000	Train_loss: 0.4418	Trainlogloss: 0.4418	logloss: 0.4929	Eval_GAUC: 0.8399	Eval_AUC: 0.8423	Inference_time: 6.0319
Epoch 1 Global_step 98000	Train_loss: 0.4374	Trainlogloss: 0.4374	logloss: 0.4946	Eval_GAUC: 0.8377	Eval_AUC: 0.8406	Inference_time: 6.2212
Epoch 1 Global_step 99000	Train_loss: 0.4434	Trainlogloss: 0.4434	logloss: 0.4902	Eval_GAUC: 0.8422	Eval_AUC: 0.8443	Inference_time: 8.3588
Epoch 1 Global_step 100000	Train_loss: 0.4384	Trainlogloss: 0.4384	logloss: 0.4880	Eval_GAUC: 0.8416	Eval_AUC: 0.8439	Inference_time: 6.0813
Epoch 1 Global_step 101000	Train_loss: 0.4372	Trainlogloss: 0.4372	logloss: 0.4970	Eval_GAUC: 0.8377	Eval_AUC: 0.8402	Inference_time: 6.0973
Epoch 1 Global_step 102000	Train_loss: 0.4340	Trainlogloss: 0.4340	logloss: 0.4909	Eval_GAUC: 0.8424	Eval_AUC: 0.8449	Inference_time: 6.0582
Epoch 1 Global_step 103000	Train_loss: 0.4387	Trainlogloss: 0.4387	logloss: 0.4936	Eval_GAUC: 0.8409	Eval_AUC: 0.8430	Inference_time: 7.9858
Epoch 1 Global_step 104000	Train_loss: 0.4430	Trainlogloss: 0.4430	logloss: 0.4876	Eval_GAUC: 0.8428	Eval_AUC: 0.8452	Inference_time: 6.1116
Epoch 1 Global_step 105000	Train_loss: 0.4409	Trainlogloss: 0.4409	logloss: 0.4878	Eval_GAUC: 0.8412	Eval_AUC: 0.8442	Inference_time: 6.2055
Epoch 1 Global_step 106000	Train_loss: 0.4399	Trainlogloss: 0.4399	logloss: 0.4844	Eval_GAUC: 0.8432	Eval_AUC: 0.8466	Inference_time: 26.7247
Epoch 1 Global_step 107000	Train_loss: 0.4386	Trainlogloss: 0.4386	logloss: 0.4866	Eval_GAUC: 0.8424	Eval_AUC: 0.8446	Inference_time: 6.1848
Epoch 1 Global_step 108000	Train_loss: 0.4347	Trainlogloss: 0.4347	logloss: 0.4839	Eval_GAUC: 0.8447	Eval_AUC: 0.8469	Inference_time: 25.0544
Epoch 1 Global_step 109000	Train_loss: 0.4348	Trainlogloss: 0.4348	logloss: 0.4866	Eval_GAUC: 0.8422	Eval_AUC: 0.8447	Inference_time: 8.4917
Epoch 1 Global_step 110000	Train_loss: 0.4376	Trainlogloss: 0.4376	logloss: 0.4874	Eval_GAUC: 0.8426	Eval_AUC: 0.8445	Inference_time: 6.3302
Epoch 1 Global_step 111000	Train_loss: 0.4393	Trainlogloss: 0.4393	logloss: 0.4819	Eval_GAUC: 0.8468	Eval_AUC: 0.8492	Inference_time: 25.5608
Epoch 1 Global_step 112000	Train_loss: 0.4306	Trainlogloss: 0.4306	logloss: 0.4894	Eval_GAUC: 0.8453	Eval_AUC: 0.8478	Inference_time: 8.1763
Epoch 1 Global_step 113000	Train_loss: 0.4409	Trainlogloss: 0.4409	logloss: 0.4871	Eval_GAUC: 0.8442	Eval_AUC: 0.8464	Inference_time: 6.0875
Epoch 1 Global_step 114000	Train_loss: 0.4390	Trainlogloss: 0.4390	logloss: 0.4858	Eval_GAUC: 0.8441	Eval_AUC: 0.8464	Inference_time: 6.1723
Epoch 1 Global_step 115000	Train_loss: 0.4385	Trainlogloss: 0.4385	logloss: 0.4854	Eval_GAUC: 0.8453	Eval_AUC: 0.8483	Inference_time: 6.1175
Epoch 1 Global_step 116000	Train_loss: 0.4321	Trainlogloss: 0.4321	logloss: 0.4879	Eval_GAUC: 0.8451	Eval_AUC: 0.8473	Inference_time: 8.0893
Epoch 1 Global_step 117000	Train_loss: 0.4411	Trainlogloss: 0.4411	logloss: 0.4879	Eval_GAUC: 0.8424	Eval_AUC: 0.8449	Inference_time: 6.1602
Epoch 1 Global_step 118000	Train_loss: 0.4431	Trainlogloss: 0.4431	logloss: 0.4824	Eval_GAUC: 0.8456	Eval_AUC: 0.8483	Inference_time: 6.2325
Epoch 1 Global_step 119000	Train_loss: 0.4356	Trainlogloss: 0.4356	logloss: 0.4883	Eval_GAUC: 0.8443	Eval_AUC: 0.8472	Inference_time: 6.1978
Epoch 1 Global_step 120000	Train_loss: 0.4327	Trainlogloss: 0.4327	logloss: 0.4781	Eval_GAUC: 0.8487	Eval_AUC: 0.8512	Inference_time: 27.9150
Epoch 1 Global_step 121000	Train_loss: 0.4428	Trainlogloss: 0.4428	logloss: 0.4832	Eval_GAUC: 0.8450	Eval_AUC: 0.8474	Inference_time: 6.0904
Epoch 1 Global_step 122000	Train_loss: 0.4343	Trainlogloss: 0.4343	logloss: 0.4868	Eval_GAUC: 0.8462	Eval_AUC: 0.8486	Inference_time: 6.0829
Epoch 1 Global_step 123000	Train_loss: 0.4322	Trainlogloss: 0.4322	logloss: 0.4893	Eval_GAUC: 0.8436	Eval_AUC: 0.8462	Inference_time: 8.1958
Epoch 1 Global_step 124000	Train_loss: 0.4372	Trainlogloss: 0.4372	logloss: 0.4868	Eval_GAUC: 0.8450	Eval_AUC: 0.8473	Inference_time: 6.1514
Epoch 1 Global_step 125000	Train_loss: 0.4321	Trainlogloss: 0.4321	logloss: 0.4798	Eval_GAUC: 0.8477	Eval_AUC: 0.8503	Inference_time: 6.1409
Epoch 1 Global_step 126000	Train_loss: 0.4378	Trainlogloss: 0.4378	logloss: 0.4822	Eval_GAUC: 0.8464	Eval_AUC: 0.8491	Inference_time: 6.1626
Epoch 1 Global_step 127000	Train_loss: 0.4344	Trainlogloss: 0.4344	logloss: 0.4815	Eval_GAUC: 0.8468	Eval_AUC: 0.8486	Inference_time: 8.3004
Epoch 1 Global_step 128000	Train_loss: 0.4408	Trainlogloss: 0.4408	logloss: 0.4826	Eval_GAUC: 0.8462	Eval_AUC: 0.8489	Inference_time: 6.0432
Epoch 1 Global_step 129000	Train_loss: 0.4398	Trainlogloss: 0.4398	logloss: 0.4819	Eval_GAUC: 0.8456	Eval_AUC: 0.8485	Inference_time: 6.2121
Epoch 1 Global_step 130000	Train_loss: 0.4373	Trainlogloss: 0.4373	logloss: 0.4892	Eval_GAUC: 0.8447	Eval_AUC: 0.8474	Inference_time: 6.3261
Epoch 1 Global_step 131000	Train_loss: 0.4371	Trainlogloss: 0.4371	logloss: 0.4800	Eval_GAUC: 0.8467	Eval_AUC: 0.8495	Inference_time: 8.3677
Epoch 1 Global_step 132000	Train_loss: 0.4363	Trainlogloss: 0.4363	logloss: 0.4822	Eval_GAUC: 0.8473	Eval_AUC: 0.8497	Inference_time: 6.2574
Epoch 1 Global_step 133000	Train_loss: 0.4401	Trainlogloss: 0.4401	logloss: 0.4780	Eval_GAUC: 0.8477	Eval_AUC: 0.8510	Inference_time: 6.2369
Epoch 1 Global_step 134000	Train_loss: 0.4392	Trainlogloss: 0.4392	logloss: 0.4838	Eval_GAUC: 0.8444	Eval_AUC: 0.8473	Inference_time: 6.1420
Epoch 1 Global_step 135000	Train_loss: 0.4389	Trainlogloss: 0.4389	logloss: 0.4781	Eval_GAUC: 0.8488	Eval_AUC: 0.8513	Inference_time: 26.8926
Epoch 1 Global_step 136000	Train_loss: 0.4350	Trainlogloss: 0.4350	logloss: 0.4837	Eval_GAUC: 0.8477	Eval_AUC: 0.8503	Inference_time: 6.3617
Epoch 1 Global_step 137000	Train_loss: 0.4370	Trainlogloss: 0.4370	logloss: 0.4764	Eval_GAUC: 0.8503	Eval_AUC: 0.8529	Inference_time: 28.5584
Epoch 1 Global_step 138000	Train_loss: 0.4381	Trainlogloss: 0.4381	logloss: 0.4846	Eval_GAUC: 0.8442	Eval_AUC: 0.8471	Inference_time: 6.1584
Epoch 1 Global_step 139000	Train_loss: 0.4351	Trainlogloss: 0.4351	logloss: 0.4809	Eval_GAUC: 0.8496	Eval_AUC: 0.8521	Inference_time: 6.1660
