2022-05-01 19:58:58.015554: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2022-05-01 19:58:58.278275: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: NVIDIA GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.797
pciBusID: 0000:84:00.0
totalMemory: 7.93GiB freeMemory: 7.82GiB
2022-05-01 19:58:58.278338: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: NVIDIA GeForce GTX 1080, pci bus id: 0000:84:00.0, compute capability: 6.1)
hidden_units:128
numHist:0
item_emb(graph):False
gnn_layer:4
gnn_method:gcn_att4_rn
gcl:False
gcl_ran_num:3000
gcl_w:0.01
user_emb:True
gnn_user_emb:False
gcl_user_emb:False
start constructing adjcent table
loading adjcent table from adj folder
ready
128
logloss: 0.7035	 test_gauc: 0.5050	 test_auc: 0.5051
Epoch 0 Global_step 1000	Train_loss: 0.6574	Trainlogloss: 0.6574	logloss: 0.6280	Eval_GAUC: 0.6666	Eval_AUC: 0.6664	Inference_time: 8.7709
Epoch 0 Global_step 12000	Train_loss: 0.5452	Trainlogloss: 0.5452	logloss: 0.5525	Eval_GAUC: 0.7781	Eval_AUC: 0.7811	Inference_time: 11.5791
Epoch 0 Global_step 13000	Train_loss: 0.5433	Trainlogloss: 0.5433	logloss: 0.5480	Eval_GAUC: 0.7822	Eval_AUC: 0.7853	Inference_time: 12.5171
Epoch 0 Global_step 14000	Train_loss: 0.5409	Trainlogloss: 0.5409	logloss: 0.5476	Eval_GAUC: 0.7823	Eval_AUC: 0.7861	Inference_time: 13.9872
Epoch 0 Global_step 15000	Train_loss: 0.5399	Trainlogloss: 0.5399	logloss: 0.5454	Eval_GAUC: 0.7851	Eval_AUC: 0.7891	Inference_time: 14.4318
Epoch 0 Global_step 16000	Train_loss: 0.5346	Trainlogloss: 0.5346	logloss: 0.5420	Eval_GAUC: 0.7884	Eval_AUC: 0.7921	Inference_time: 10.4444
Epoch 0 Global_step 17000	Train_loss: 0.5372	Trainlogloss: 0.5372	logloss: 0.5460	Eval_GAUC: 0.7876	Eval_AUC: 0.7918	Inference_time: 7.7684
Epoch 0 Global_step 18000	Train_loss: 0.5290	Trainlogloss: 0.5290	logloss: 0.5397	Eval_GAUC: 0.7898	Eval_AUC: 0.7946	Inference_time: 15.5648
Epoch 0 Global_step 19000	Train_loss: 0.5273	Trainlogloss: 0.5273	logloss: 0.5392	Eval_GAUC: 0.7931	Eval_AUC: 0.7968	Inference_time: 13.2985
Epoch 0 Global_step 20000	Train_loss: 0.5223	Trainlogloss: 0.5223	logloss: 0.5359	Eval_GAUC: 0.7955	Eval_AUC: 0.7988	Inference_time: 13.3969
Epoch 0 Global_step 21000	Train_loss: 0.5266	Trainlogloss: 0.5266	logloss: 0.5362	Eval_GAUC: 0.7953	Eval_AUC: 0.7988	Inference_time: 6.4605
Epoch 0 Global_step 22000	Train_loss: 0.5237	Trainlogloss: 0.5237	logloss: 0.5319	Eval_GAUC: 0.7985	Eval_AUC: 0.8023	Inference_time: 16.1990
Epoch 0 Global_step 23000	Train_loss: 0.5216	Trainlogloss: 0.5216	logloss: 0.5312	Eval_GAUC: 0.7991	Eval_AUC: 0.8029	Inference_time: 15.6810
Epoch 0 Global_step 24000	Train_loss: 0.5183	Trainlogloss: 0.5183	logloss: 0.5315	Eval_GAUC: 0.8008	Eval_AUC: 0.8047	Inference_time: 16.0900
Epoch 0 Global_step 25000	Train_loss: 0.5157	Trainlogloss: 0.5157	logloss: 0.5324	Eval_GAUC: 0.8006	Eval_AUC: 0.8040	Inference_time: 8.0062
Epoch 0 Global_step 26000	Train_loss: 0.5236	Trainlogloss: 0.5236	logloss: 0.5317	Eval_GAUC: 0.8011	Eval_AUC: 0.8045	Inference_time: 17.2818
Epoch 0 Global_step 27000	Train_loss: 0.5165	Trainlogloss: 0.5165	logloss: 0.5254	Eval_GAUC: 0.8051	Eval_AUC: 0.8088	Inference_time: 18.4497
Epoch 0 Global_step 28000	Train_loss: 0.5097	Trainlogloss: 0.5097	logloss: 0.5257	Eval_GAUC: 0.8061	Eval_AUC: 0.8095	Inference_time: 14.8805
Epoch 0 Global_step 29000	Train_loss: 0.5144	Trainlogloss: 0.5144	logloss: 0.5246	Eval_GAUC: 0.8098	Eval_AUC: 0.8120	Inference_time: 17.9391
Epoch 0 Global_step 30000	Train_loss: 0.5188	Trainlogloss: 0.5188	logloss: 0.5210	Eval_GAUC: 0.8108	Eval_AUC: 0.8126	Inference_time: 19.2830
Epoch 0 Global_step 31000	Train_loss: 0.5118	Trainlogloss: 0.5118	logloss: 0.5195	Eval_GAUC: 0.8124	Eval_AUC: 0.8145	Inference_time: 18.4243
Epoch 0 Global_step 32000	Train_loss: 0.5036	Trainlogloss: 0.5036	logloss: 0.5205	Eval_GAUC: 0.8106	Eval_AUC: 0.8137	Inference_time: 8.8034
Epoch 0 Global_step 33000	Train_loss: 0.5102	Trainlogloss: 0.5102	logloss: 0.5197	Eval_GAUC: 0.8133	Eval_AUC: 0.8157	Inference_time: 19.4014
Epoch 0 Global_step 34000	Train_loss: 0.4985	Trainlogloss: 0.4985	logloss: 0.5249	Eval_GAUC: 0.8115	Eval_AUC: 0.8132	Inference_time: 7.5705
Epoch 0 Global_step 35000	Train_loss: 0.5019	Trainlogloss: 0.5019	logloss: 0.5172	Eval_GAUC: 0.8134	Eval_AUC: 0.8164	Inference_time: 21.0069
Epoch 0 Global_step 36000	Train_loss: 0.5042	Trainlogloss: 0.5042	logloss: 0.5158	Eval_GAUC: 0.8145	Eval_AUC: 0.8178	Inference_time: 21.8436
Epoch 0 Global_step 37000	Train_loss: 0.5008	Trainlogloss: 0.5008	logloss: 0.5167	Eval_GAUC: 0.8151	Eval_AUC: 0.8178	Inference_time: 20.2577
Epoch 0 Global_step 38000	Train_loss: 0.5027	Trainlogloss: 0.5027	logloss: 0.5199	Eval_GAUC: 0.8163	Eval_AUC: 0.8186	Inference_time: 23.6156
Epoch 0 Global_step 39000	Train_loss: 0.5014	Trainlogloss: 0.5014	logloss: 0.5134	Eval_GAUC: 0.8179	Eval_AUC: 0.8198	Inference_time: 19.9720
Epoch 0 Global_step 40000	Train_loss: 0.4991	Trainlogloss: 0.4991	logloss: 0.5131	Eval_GAUC: 0.8186	Eval_AUC: 0.8205	Inference_time: 23.4685
Epoch 0 Global_step 41000	Train_loss: 0.4981	Trainlogloss: 0.4981	logloss: 0.5159	Eval_GAUC: 0.8169	Eval_AUC: 0.8188	Inference_time: 7.7965
Epoch 0 Global_step 42000	Train_loss: 0.5007	Trainlogloss: 0.5007	logloss: 0.5156	Eval_GAUC: 0.8194	Eval_AUC: 0.8204	Inference_time: 22.7422
Epoch 0 Global_step 43000	Train_loss: 0.4969	Trainlogloss: 0.4969	logloss: 0.5137	Eval_GAUC: 0.8175	Eval_AUC: 0.8194	Inference_time: 7.5164
Epoch 0 Global_step 44000	Train_loss: 0.4942	Trainlogloss: 0.4942	logloss: 0.5106	Eval_GAUC: 0.8211	Eval_AUC: 0.8229	Inference_time: 21.9515
Epoch 0 Global_step 45000	Train_loss: 0.4908	Trainlogloss: 0.4908	logloss: 0.5118	Eval_GAUC: 0.8212	Eval_AUC: 0.8234	Inference_time: 24.7933
Epoch 0 Global_step 46000	Train_loss: 0.4903	Trainlogloss: 0.4903	logloss: 0.5113	Eval_GAUC: 0.8215	Eval_AUC: 0.8233	Inference_time: 22.9857
Epoch 0 Global_step 47000	Train_loss: 0.4925	Trainlogloss: 0.4925	logloss: 0.5102	Eval_GAUC: 0.8240	Eval_AUC: 0.8263	Inference_time: 22.5284
Epoch 0 Global_step 48000	Train_loss: 0.4923	Trainlogloss: 0.4923	logloss: 0.5075	Eval_GAUC: 0.8240	Eval_AUC: 0.8256	Inference_time: 23.8812
Epoch 0 Global_step 49000	Train_loss: 0.4926	Trainlogloss: 0.4926	logloss: 0.5086	Eval_GAUC: 0.8222	Eval_AUC: 0.8246	Inference_time: 8.0473
Epoch 0 Global_step 50000	Train_loss: 0.4874	Trainlogloss: 0.4874	logloss: 0.5069	Eval_GAUC: 0.8256	Eval_AUC: 0.8281	Inference_time: 23.1570
Epoch 0 Global_step 51000	Train_loss: 0.4882	Trainlogloss: 0.4882	logloss: 0.5082	Eval_GAUC: 0.8272	Eval_AUC: 0.8296	Inference_time: 26.5586
Epoch 0 Global_step 52000	Train_loss: 0.4824	Trainlogloss: 0.4824	logloss: 0.5031	Eval_GAUC: 0.8277	Eval_AUC: 0.8297	Inference_time: 23.2235
Epoch 0 Global_step 53000	Train_loss: 0.4862	Trainlogloss: 0.4862	logloss: 0.5032	Eval_GAUC: 0.8271	Eval_AUC: 0.8290	Inference_time: 7.8150
Epoch 0 Global_step 54000	Train_loss: 0.4854	Trainlogloss: 0.4854	logloss: 0.5061	Eval_GAUC: 0.8256	Eval_AUC: 0.8277	Inference_time: 8.1127
Epoch 0 Global_step 55000	Train_loss: 0.4842	Trainlogloss: 0.4842	logloss: 0.5040	Eval_GAUC: 0.8259	Eval_AUC: 0.8286	Inference_time: 5.4203
Epoch 0 Global_step 56000	Train_loss: 0.4821	Trainlogloss: 0.4821	logloss: 0.5013	Eval_GAUC: 0.8288	Eval_AUC: 0.8311	Inference_time: 26.7301
Epoch 0 Global_step 57000	Train_loss: 0.4864	Trainlogloss: 0.4864	logloss: 0.5003	Eval_GAUC: 0.8290	Eval_AUC: 0.8317	Inference_time: 24.4764
Epoch 0 Global_step 58000	Train_loss: 0.4819	Trainlogloss: 0.4819	logloss: 0.5007	Eval_GAUC: 0.8297	Eval_AUC: 0.8322	Inference_time: 24.9643
Epoch 0 Global_step 59000	Train_loss: 0.4793	Trainlogloss: 0.4793	logloss: 0.4995	Eval_GAUC: 0.8301	Eval_AUC: 0.8324	Inference_time: 23.9299
Epoch 0 Global_step 60000	Train_loss: 0.4795	Trainlogloss: 0.4795	logloss: 0.5037	Eval_GAUC: 0.8300	Eval_AUC: 0.8323	Inference_time: 7.3115
Epoch 0 Global_step 61000	Train_loss: 0.4827	Trainlogloss: 0.4827	logloss: 0.5024	Eval_GAUC: 0.8311	Eval_AUC: 0.8334	Inference_time: 28.0907
Epoch 0 Global_step 62000	Train_loss: 0.4816	Trainlogloss: 0.4816	logloss: 0.5026	Eval_GAUC: 0.8314	Eval_AUC: 0.8330	Inference_time: 26.0560
Epoch 0 Global_step 63000	Train_loss: 0.4803	Trainlogloss: 0.4803	logloss: 0.5005	Eval_GAUC: 0.8320	Eval_AUC: 0.8345	Inference_time: 24.2529
Epoch 0 Global_step 64000	Train_loss: 0.4790	Trainlogloss: 0.4790	logloss: 0.4968	Eval_GAUC: 0.8325	Eval_AUC: 0.8354	Inference_time: 26.3793
Epoch 0 Global_step 65000	Train_loss: 0.4778	Trainlogloss: 0.4778	logloss: 0.4987	Eval_GAUC: 0.8322	Eval_AUC: 0.8342	Inference_time: 7.9025
Epoch 0 Global_step 66000	Train_loss: 0.4689	Trainlogloss: 0.4689	logloss: 0.4955	Eval_GAUC: 0.8346	Eval_AUC: 0.8368	Inference_time: 28.4107
