2022-04-29 21:04:11.288839: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2022-04-29 21:04:11.564096: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: NVIDIA GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.797
pciBusID: 0000:83:00.0
totalMemory: 7.93GiB freeMemory: 7.82GiB
2022-04-29 21:04:11.564153: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: NVIDIA GeForce GTX 1080, pci bus id: 0000:83:00.0, compute capability: 6.1)
hidden_units:128
item_emb(graph):False
gnn_layer:4
gnn_method:gcn_att4_rn
gcl:False
gcl_ran_num:3000
gcl_w:1.0
user_emb:False
gnn_user_emb:False
gcl_user_emb:False
start constructing adjcent table
loading adjcent table from adj folder
ready
128
logloss: 0.8473	 test_gauc: 0.4783	 test_auc: 0.4926
Epoch 0 Global_step 1000	Train_loss: 0.6518	Trainlogloss: 0.6518	logloss: 0.6156	Eval_GAUC: 0.7184	Eval_AUC: 0.7208	Inference_time: 37.8924
Epoch 0 Global_step 23000	Train_loss: 0.4932	Trainlogloss: 0.4932	logloss: 0.5053	Eval_GAUC: 0.8144	Eval_AUC: 0.8346	Inference_time: 53.2817
Epoch 0 Global_step 24000	Train_loss: 0.4929	Trainlogloss: 0.4929	logloss: 0.5075	Eval_GAUC: 0.8145	Eval_AUC: 0.8343	Inference_time: 44.6114
Epoch 0 Global_step 25000	Train_loss: 0.4904	Trainlogloss: 0.4904	logloss: 0.5028	Eval_GAUC: 0.8177	Eval_AUC: 0.8363	Inference_time: 49.5269
Epoch 0 Global_step 26000	Train_loss: 0.4872	Trainlogloss: 0.4872	logloss: 0.4991	Eval_GAUC: 0.8183	Eval_AUC: 0.8366	Inference_time: 52.1362
Epoch 0 Global_step 27000	Train_loss: 0.4911	Trainlogloss: 0.4911	logloss: 0.5002	Eval_GAUC: 0.8184	Eval_AUC: 0.8365	Inference_time: 49.7404
Epoch 0 Global_step 28000	Train_loss: 0.4879	Trainlogloss: 0.4879	logloss: 0.4985	Eval_GAUC: 0.8193	Eval_AUC: 0.8368	Inference_time: 50.0720
Epoch 0 Global_step 29000	Train_loss: 0.4871	Trainlogloss: 0.4871	logloss: 0.4971	Eval_GAUC: 0.8207	Eval_AUC: 0.8387	Inference_time: 45.9757
Epoch 0 Global_step 30000	Train_loss: 0.4904	Trainlogloss: 0.4904	logloss: 0.4946	Eval_GAUC: 0.8218	Eval_AUC: 0.8387	Inference_time: 54.5129
Epoch 0 Global_step 31000	Train_loss: 0.4867	Trainlogloss: 0.4867	logloss: 0.4972	Eval_GAUC: 0.8231	Eval_AUC: 0.8396	Inference_time: 50.2887
Epoch 0 Global_step 32000	Train_loss: 0.4791	Trainlogloss: 0.4791	logloss: 0.4958	Eval_GAUC: 0.8233	Eval_AUC: 0.8397	Inference_time: 51.0836
Epoch 0 Global_step 33000	Train_loss: 0.4786	Trainlogloss: 0.4786	logloss: 0.4910	Eval_GAUC: 0.8242	Eval_AUC: 0.8420	Inference_time: 51.5464
Epoch 0 Global_step 34000	Train_loss: 0.4854	Trainlogloss: 0.4854	logloss: 0.4910	Eval_GAUC: 0.8249	Eval_AUC: 0.8423	Inference_time: 51.6507
Epoch 0 Global_step 35000	Train_loss: 0.4811	Trainlogloss: 0.4811	logloss: 0.4936	Eval_GAUC: 0.8246	Eval_AUC: 0.8422	Inference_time: 34.1579
Epoch 0 Global_step 36000	Train_loss: 0.4765	Trainlogloss: 0.4765	logloss: 0.4909	Eval_GAUC: 0.8245	Eval_AUC: 0.8423	Inference_time: 33.7441
Epoch 0 Global_step 37000	Train_loss: 0.4800	Trainlogloss: 0.4800	logloss: 0.4870	Eval_GAUC: 0.8271	Eval_AUC: 0.8445	Inference_time: 55.7044
Epoch 0 Global_step 38000	Train_loss: 0.4742	Trainlogloss: 0.4742	logloss: 0.4881	Eval_GAUC: 0.8284	Eval_AUC: 0.8454	Inference_time: 51.5652
Epoch 0 Global_step 39000	Train_loss: 0.4764	Trainlogloss: 0.4764	logloss: 0.4852	Eval_GAUC: 0.8290	Eval_AUC: 0.8463	Inference_time: 52.9229
Epoch 0 Global_step 40000	Train_loss: 0.4787	Trainlogloss: 0.4787	logloss: 0.4873	Eval_GAUC: 0.8288	Eval_AUC: 0.8447	Inference_time: 33.9618
Epoch 0 Global_step 41000	Train_loss: 0.4721	Trainlogloss: 0.4721	logloss: 0.4848	Eval_GAUC: 0.8304	Eval_AUC: 0.8471	Inference_time: 52.7096
Epoch 0 Global_step 42000	Train_loss: 0.4709	Trainlogloss: 0.4709	logloss: 0.4870	Eval_GAUC: 0.8308	Eval_AUC: 0.8456	Inference_time: 52.9667
Epoch 0 Global_step 43000	Train_loss: 0.4715	Trainlogloss: 0.4715	logloss: 0.4870	Eval_GAUC: 0.8323	Eval_AUC: 0.8491	Inference_time: 56.4070
Epoch 0 Global_step 44000	Train_loss: 0.4738	Trainlogloss: 0.4738	logloss: 0.4833	Eval_GAUC: 0.8320	Eval_AUC: 0.8479	Inference_time: 33.6044
Epoch 0 Global_step 45000	Train_loss: 0.4709	Trainlogloss: 0.4709	logloss: 0.4823	Eval_GAUC: 0.8330	Eval_AUC: 0.8487	Inference_time: 53.8397
Epoch 0 Global_step 46000	Train_loss: 0.4673	Trainlogloss: 0.4673	logloss: 0.4811	Eval_GAUC: 0.8336	Eval_AUC: 0.8499	Inference_time: 57.2337
Epoch 0 Global_step 47000	Train_loss: 0.4664	Trainlogloss: 0.4664	logloss: 0.4827	Eval_GAUC: 0.8324	Eval_AUC: 0.8494	Inference_time: 33.7524
Epoch 0 Global_step 48000	Train_loss: 0.4733	Trainlogloss: 0.4733	logloss: 0.4791	Eval_GAUC: 0.8352	Eval_AUC: 0.8508	Inference_time: 54.6962
Epoch 0 Global_step 49000	Train_loss: 0.4694	Trainlogloss: 0.4694	logloss: 0.4784	Eval_GAUC: 0.8362	Eval_AUC: 0.8510	Inference_time: 54.3564
Epoch 0 Global_step 50000	Train_loss: 0.4685	Trainlogloss: 0.4685	logloss: 0.4777	Eval_GAUC: 0.8367	Eval_AUC: 0.8519	Inference_time: 58.4563
Epoch 0 Global_step 51000	Train_loss: 0.4626	Trainlogloss: 0.4626	logloss: 0.4761	Eval_GAUC: 0.8380	Eval_AUC: 0.8535	Inference_time: 55.9209
Epoch 0 Global_step 52000	Train_loss: 0.4635	Trainlogloss: 0.4635	logloss: 0.4750	Eval_GAUC: 0.8382	Eval_AUC: 0.8535	Inference_time: 57.9371
Epoch 0 Global_step 53000	Train_loss: 0.4608	Trainlogloss: 0.4608	logloss: 0.4788	Eval_GAUC: 0.8370	Eval_AUC: 0.8526	Inference_time: 33.3413
Epoch 0 Global_step 54000	Train_loss: 0.4632	Trainlogloss: 0.4632	logloss: 0.4763	Eval_GAUC: 0.8396	Eval_AUC: 0.8544	Inference_time: 59.0739
Epoch 0 Global_step 55000	Train_loss: 0.4628	Trainlogloss: 0.4628	logloss: 0.4753	Eval_GAUC: 0.8404	Eval_AUC: 0.8553	Inference_time: 55.9121
Epoch 0 Global_step 56000	Train_loss: 0.4620	Trainlogloss: 0.4620	logloss: 0.4755	Eval_GAUC: 0.8395	Eval_AUC: 0.8544	Inference_time: 33.7092
Epoch 0 Global_step 57000	Train_loss: 0.4644	Trainlogloss: 0.4644	logloss: 0.4734	Eval_GAUC: 0.8415	Eval_AUC: 0.8565	Inference_time: 58.7649
Epoch 0 Global_step 58000	Train_loss: 0.4568	Trainlogloss: 0.4568	logloss: 0.4740	Eval_GAUC: 0.8396	Eval_AUC: 0.8552	Inference_time: 32.6652
Epoch 0 Global_step 59000	Train_loss: 0.4578	Trainlogloss: 0.4578	logloss: 0.4750	Eval_GAUC: 0.8399	Eval_AUC: 0.8556	Inference_time: 33.0581
Epoch 0 Global_step 60000	Train_loss: 0.4586	Trainlogloss: 0.4586	logloss: 0.4702	Eval_GAUC: 0.8431	Eval_AUC: 0.8581	Inference_time: 58.2816
Epoch 0 Global_step 61000	Train_loss: 0.4567	Trainlogloss: 0.4567	logloss: 0.4724	Eval_GAUC: 0.8413	Eval_AUC: 0.8562	Inference_time: 33.3872
Epoch 0 Global_step 62000	Train_loss: 0.4543	Trainlogloss: 0.4543	logloss: 0.4765	Eval_GAUC: 0.8428	Eval_AUC: 0.8572	Inference_time: 33.6337
Epoch 0 Global_step 63000	Train_loss: 0.4582	Trainlogloss: 0.4582	logloss: 0.4672	Eval_GAUC: 0.8451	Eval_AUC: 0.8594	Inference_time: 61.0578
Epoch 0 Global_step 64000	Train_loss: 0.4566	Trainlogloss: 0.4566	logloss: 0.4662	Eval_GAUC: 0.8450	Eval_AUC: 0.8594	Inference_time: 33.8180
Epoch 0 Global_step 65000	Train_loss: 0.4517	Trainlogloss: 0.4517	logloss: 0.4677	Eval_GAUC: 0.8455	Eval_AUC: 0.8597	Inference_time: 60.5626
Epoch 0 Global_step 66000	Train_loss: 0.4497	Trainlogloss: 0.4497	logloss: 0.4674	Eval_GAUC: 0.8468	Eval_AUC: 0.8611	Inference_time: 57.7173
Epoch 0 Global_step 67000	Train_loss: 0.4528	Trainlogloss: 0.4528	logloss: 0.4669	Eval_GAUC: 0.8467	Eval_AUC: 0.8609	Inference_time: 33.6826
Epoch 0 Global_step 68000	Train_loss: 0.4517	Trainlogloss: 0.4517	logloss: 0.4657	Eval_GAUC: 0.8467	Eval_AUC: 0.8605	Inference_time: 38.9053
Epoch 0 Global_step 69000	Train_loss: 0.4483	Trainlogloss: 0.4483	logloss: 0.4682	Eval_GAUC: 0.8476	Eval_AUC: 0.8622	Inference_time: 58.0767
Epoch 0 Global_step 70000	Train_loss: 0.4534	Trainlogloss: 0.4534	logloss: 0.4648	Eval_GAUC: 0.8486	Eval_AUC: 0.8629	Inference_time: 62.3292
Epoch 0 Global_step 71000	Train_loss: 0.4536	Trainlogloss: 0.4536	logloss: 0.4612	Eval_GAUC: 0.8481	Eval_AUC: 0.8628	Inference_time: 34.5499
Epoch 0 Global_step 72000	Train_loss: 0.4520	Trainlogloss: 0.4520	logloss: 0.4619	Eval_GAUC: 0.8488	Eval_AUC: 0.8628	Inference_time: 56.9211
Epoch 0 Global_step 73000	Train_loss: 0.4513	Trainlogloss: 0.4513	logloss: 0.4606	Eval_GAUC: 0.8501	Eval_AUC: 0.8634	Inference_time: 65.5133
Epoch 0 Global_step 74000	Train_loss: 0.4477	Trainlogloss: 0.4477	logloss: 0.4596	Eval_GAUC: 0.8509	Eval_AUC: 0.8647	Inference_time: 63.2630
Epoch 0 Global_step 75000	Train_loss: 0.4493	Trainlogloss: 0.4493	logloss: 0.4596	Eval_GAUC: 0.8501	Eval_AUC: 0.8639	Inference_time: 33.6804
Epoch 0 Global_step 76000	Train_loss: 0.4423	Trainlogloss: 0.4423	logloss: 0.4609	Eval_GAUC: 0.8510	Eval_AUC: 0.8650	Inference_time: 69.3744
Epoch 0 Global_step 77000	Train_loss: 0.4460	Trainlogloss: 0.4460	logloss: 0.4582	Eval_GAUC: 0.8503	Eval_AUC: 0.8644	Inference_time: 33.7505
Epoch 0 Global_step 78000	Train_loss: 0.4435	Trainlogloss: 0.4435	logloss: 0.4579	Eval_GAUC: 0.8508	Eval_AUC: 0.8649	Inference_time: 34.6011
Epoch 0 Global_step 79000	Train_loss: 0.4418	Trainlogloss: 0.4418	logloss: 0.4584	Eval_GAUC: 0.8508	Eval_AUC: 0.8649	Inference_time: 33.8386
Epoch 0 Global_step 80000	Train_loss: 0.4403	Trainlogloss: 0.4403	logloss: 0.4552	Eval_GAUC: 0.8531	Eval_AUC: 0.8670	Inference_time: 62.9381
Epoch 0 Global_step 81000	Train_loss: 0.4417	Trainlogloss: 0.4417	logloss: 0.4589	Eval_GAUC: 0.8527	Eval_AUC: 0.8662	Inference_time: 39.2014
Epoch 0 Global_step 82000	Train_loss: 0.4418	Trainlogloss: 0.4418	logloss: 0.4562	Eval_GAUC: 0.8530	Eval_AUC: 0.8668	Inference_time: 33.9091
Epoch 0 Global_step 83000	Train_loss: 0.4405	Trainlogloss: 0.4405	logloss: 0.4561	Eval_GAUC: 0.8546	Eval_AUC: 0.8681	Inference_time: 69.7494
Epoch 0 Global_step 84000	Train_loss: 0.4377	Trainlogloss: 0.4377	logloss: 0.4573	Eval_GAUC: 0.8533	Eval_AUC: 0.8665	Inference_time: 34.0159
Epoch 0 Global_step 85000	Train_loss: 0.4353	Trainlogloss: 0.4353	logloss: 0.4538	Eval_GAUC: 0.8550	Eval_AUC: 0.8690	Inference_time: 61.9144
Epoch 0 Global_step 86000	Train_loss: 0.4388	Trainlogloss: 0.4388	logloss: 0.4534	Eval_GAUC: 0.8562	Eval_AUC: 0.8689	Inference_time: 64.6115
Epoch 0 Global_step 87000	Train_loss: 0.4395	Trainlogloss: 0.4395	logloss: 0.4499	Eval_GAUC: 0.8565	Eval_AUC: 0.8702	Inference_time: 61.2249
Epoch 0 Global_step 88000	Train_loss: 0.4320	Trainlogloss: 0.4320	logloss: 0.4501	Eval_GAUC: 0.8568	Eval_AUC: 0.8705	Inference_time: 63.9840
Epoch 0 Global_step 89000	Train_loss: 0.4357	Trainlogloss: 0.4357	logloss: 0.4485	Eval_GAUC: 0.8586	Eval_AUC: 0.8715	Inference_time: 65.4591
Epoch 0 Global_step 90000	Train_loss: 0.4354	Trainlogloss: 0.4354	logloss: 0.4542	Eval_GAUC: 0.8563	Eval_AUC: 0.8685	Inference_time: 34.0462
Epoch 0 DONE	Cost time: 58123.03
Epoch 1 Global_step 91000	Train_loss: 0.1581	Trainlogloss: 0.1581	logloss: 0.4582	Eval_GAUC: 0.8567	Eval_AUC: 0.8706	Inference_time: 34.5730
Epoch 1 Global_step 92000	Train_loss: 0.3939	Trainlogloss: 0.3939	logloss: 0.4543	Eval_GAUC: 0.8570	Eval_AUC: 0.8699	Inference_time: 33.5937
Epoch 1 Global_step 93000	Train_loss: 0.4010	Trainlogloss: 0.4010	logloss: 0.4514	Eval_GAUC: 0.8589	Eval_AUC: 0.8732	Inference_time: 66.6528
Epoch 1 Global_step 94000	Train_loss: 0.3938	Trainlogloss: 0.3938	logloss: 0.4542	Eval_GAUC: 0.8578	Eval_AUC: 0.8719	Inference_time: 33.9590
Epoch 1 Global_step 95000	Train_loss: 0.4021	Trainlogloss: 0.4021	logloss: 0.4556	Eval_GAUC: 0.8569	Eval_AUC: 0.8702	Inference_time: 34.4672
Epoch 1 Global_step 96000	Train_loss: 0.4002	Trainlogloss: 0.4002	logloss: 0.4511	Eval_GAUC: 0.8589	Eval_AUC: 0.8714	Inference_time: 38.6507
Epoch 1 Global_step 97000	Train_loss: 0.3997	Trainlogloss: 0.3997	logloss: 0.4479	Eval_GAUC: 0.8591	Eval_AUC: 0.8725	Inference_time: 64.3098
Epoch 1 Global_step 98000	Train_loss: 0.3935	Trainlogloss: 0.3935	logloss: 0.4543	Eval_GAUC: 0.8577	Eval_AUC: 0.8712	Inference_time: 40.3476
Epoch 1 Global_step 99000	Train_loss: 0.3997	Trainlogloss: 0.3997	logloss: 0.4514	Eval_GAUC: 0.8597	Eval_AUC: 0.8723	Inference_time: 68.6575
Epoch 1 Global_step 100000	Train_loss: 0.4002	Trainlogloss: 0.4002	logloss: 0.4534	Eval_GAUC: 0.8604	Eval_AUC: 0.8724	Inference_time: 65.8321
Epoch 1 Global_step 101000	Train_loss: 0.4042	Trainlogloss: 0.4042	logloss: 0.4492	Eval_GAUC: 0.8596	Eval_AUC: 0.8732	Inference_time: 33.4054
Epoch 1 Global_step 102000	Train_loss: 0.3951	Trainlogloss: 0.3951	logloss: 0.4481	Eval_GAUC: 0.8617	Eval_AUC: 0.8743	Inference_time: 66.8003
Epoch 1 Global_step 103000	Train_loss: 0.4061	Trainlogloss: 0.4061	logloss: 0.4438	Eval_GAUC: 0.8621	Eval_AUC: 0.8753	Inference_time: 67.8113
Epoch 1 Global_step 104000	Train_loss: 0.3982	Trainlogloss: 0.3982	logloss: 0.4502	Eval_GAUC: 0.8619	Eval_AUC: 0.8744	Inference_time: 33.9041
Epoch 1 Global_step 105000	Train_loss: 0.3948	Trainlogloss: 0.3948	logloss: 0.4474	Eval_GAUC: 0.8617	Eval_AUC: 0.8743	Inference_time: 33.5174
Epoch 1 Global_step 106000	Train_loss: 0.3935	Trainlogloss: 0.3935	logloss: 0.4496	Eval_GAUC: 0.8613	Eval_AUC: 0.8733	Inference_time: 33.9842
Epoch 1 Global_step 107000	Train_loss: 0.3956	Trainlogloss: 0.3956	logloss: 0.4499	Eval_GAUC: 0.8610	Eval_AUC: 0.8737	Inference_time: 33.5793
Epoch 1 Global_step 108000	Train_loss: 0.3955	Trainlogloss: 0.3955	logloss: 0.4471	Eval_GAUC: 0.8613	Eval_AUC: 0.8737	Inference_time: 33.9439
Epoch 1 Global_step 109000	Train_loss: 0.4036	Trainlogloss: 0.4036	logloss: 0.4513	Eval_GAUC: 0.8616	Eval_AUC: 0.8750	Inference_time: 33.6169
Epoch 1 Global_step 110000	Train_loss: 0.3973	Trainlogloss: 0.3973	logloss: 0.4506	Eval_GAUC: 0.8602	Eval_AUC: 0.8734	Inference_time: 33.7304
Epoch 1 Global_step 111000	Train_loss: 0.3978	Trainlogloss: 0.3978	logloss: 0.4505	Eval_GAUC: 0.8623	Eval_AUC: 0.8742	Inference_time: 68.7047
Epoch 1 Global_step 112000	Train_loss: 0.3975	Trainlogloss: 0.3975	logloss: 0.4419	Eval_GAUC: 0.8646	Eval_AUC: 0.8773	Inference_time: 68.0420
Epoch 1 Global_step 113000	Train_loss: 0.3980	Trainlogloss: 0.3980	logloss: 0.4423	Eval_GAUC: 0.8647	Eval_AUC: 0.8774	Inference_time: 68.2368
Epoch 1 Global_step 114000	Train_loss: 0.4005	Trainlogloss: 0.4005	logloss: 0.4422	Eval_GAUC: 0.8642	Eval_AUC: 0.8771	Inference_time: 33.9852
Epoch 1 Global_step 115000	Train_loss: 0.3964	Trainlogloss: 0.3964	logloss: 0.4483	Eval_GAUC: 0.8638	Eval_AUC: 0.8762	Inference_time: 33.7422
Epoch 1 Global_step 116000	Train_loss: 0.3994	Trainlogloss: 0.3994	logloss: 0.4409	Eval_GAUC: 0.8638	Eval_AUC: 0.8767	Inference_time: 33.9744
Epoch 1 Global_step 117000	Train_loss: 0.3991	Trainlogloss: 0.3991	logloss: 0.4413	Eval_GAUC: 0.8654	Eval_AUC: 0.8782	Inference_time: 68.2554
Epoch 1 Global_step 118000	Train_loss: 0.3927	Trainlogloss: 0.3927	logloss: 0.4447	Eval_GAUC: 0.8645	Eval_AUC: 0.8760	Inference_time: 33.8454
Epoch 1 Global_step 119000	Train_loss: 0.3947	Trainlogloss: 0.3947	logloss: 0.4512	Eval_GAUC: 0.8641	Eval_AUC: 0.8770	Inference_time: 33.5604
Epoch 1 Global_step 120000	Train_loss: 0.3989	Trainlogloss: 0.3989	logloss: 0.4381	Eval_GAUC: 0.8667	Eval_AUC: 0.8792	Inference_time: 69.9755
Epoch 1 Global_step 121000	Train_loss: 0.3937	Trainlogloss: 0.3937	logloss: 0.4418	Eval_GAUC: 0.8657	Eval_AUC: 0.8782	Inference_time: 33.3833
Epoch 1 Global_step 122000	Train_loss: 0.3974	Trainlogloss: 0.3974	logloss: 0.4390	Eval_GAUC: 0.8671	Eval_AUC: 0.8793	Inference_time: 67.7665
Epoch 1 Global_step 123000	Train_loss: 0.3922	Trainlogloss: 0.3922	logloss: 0.4442	Eval_GAUC: 0.8655	Eval_AUC: 0.8779	Inference_time: 33.5083
Epoch 1 Global_step 124000	Train_loss: 0.3939	Trainlogloss: 0.3939	logloss: 0.4405	Eval_GAUC: 0.8669	Eval_AUC: 0.8794	Inference_time: 38.7835
Epoch 1 Global_step 125000	Train_loss: 0.3895	Trainlogloss: 0.3895	logloss: 0.4467	Eval_GAUC: 0.8663	Eval_AUC: 0.8789	Inference_time: 33.9831
Epoch 1 Global_step 126000	Train_loss: 0.3973	Trainlogloss: 0.3973	logloss: 0.4375	Eval_GAUC: 0.8666	Eval_AUC: 0.8790	Inference_time: 33.9695
Epoch 1 Global_step 127000	Train_loss: 0.3946	Trainlogloss: 0.3946	logloss: 0.4385	Eval_GAUC: 0.8672	Eval_AUC: 0.8799	Inference_time: 68.8298
Epoch 1 Global_step 128000	Train_loss: 0.3957	Trainlogloss: 0.3957	logloss: 0.4379	Eval_GAUC: 0.8670	Eval_AUC: 0.8795	Inference_time: 34.1963
Epoch 1 Global_step 129000	Train_loss: 0.3896	Trainlogloss: 0.3896	logloss: 0.4396	Eval_GAUC: 0.8692	Eval_AUC: 0.8808	Inference_time: 71.0208
Epoch 1 Global_step 130000	Train_loss: 0.3907	Trainlogloss: 0.3907	logloss: 0.4385	Eval_GAUC: 0.8672	Eval_AUC: 0.8790	Inference_time: 33.6250
Epoch 1 Global_step 131000	Train_loss: 0.3978	Trainlogloss: 0.3978	logloss: 0.4355	Eval_GAUC: 0.8692	Eval_AUC: 0.8812	Inference_time: 33.5738
Epoch 1 Global_step 132000	Train_loss: 0.3935	Trainlogloss: 0.3935	logloss: 0.4329	Eval_GAUC: 0.8705	Eval_AUC: 0.8828	Inference_time: 70.0256
Epoch 1 Global_step 133000	Train_loss: 0.3951	Trainlogloss: 0.3951	logloss: 0.4350	Eval_GAUC: 0.8693	Eval_AUC: 0.8817	Inference_time: 33.6720
Epoch 1 Global_step 134000	Train_loss: 0.3909	Trainlogloss: 0.3909	logloss: 0.4415	Eval_GAUC: 0.8682	Eval_AUC: 0.8797	Inference_time: 33.9474
Epoch 1 Global_step 135000	Train_loss: 0.3916	Trainlogloss: 0.3916	logloss: 0.4418	Eval_GAUC: 0.8676	Eval_AUC: 0.8793	Inference_time: 34.0297
Epoch 1 Global_step 136000	Train_loss: 0.3903	Trainlogloss: 0.3903	logloss: 0.4360	Eval_GAUC: 0.8690	Eval_AUC: 0.8811	Inference_time: 33.9126
Epoch 1 Global_step 137000	Train_loss: 0.3924	Trainlogloss: 0.3924	logloss: 0.4418	Eval_GAUC: 0.8689	Eval_AUC: 0.8815	Inference_time: 33.7356
Epoch 1 Global_step 138000	Train_loss: 0.3862	Trainlogloss: 0.3862	logloss: 0.4341	Eval_GAUC: 0.8707	Eval_AUC: 0.8827	Inference_time: 69.2843
Epoch 1 Global_step 139000	Train_loss: 0.3930	Trainlogloss: 0.3930	logloss: 0.4426	Eval_GAUC: 0.8687	Eval_AUC: 0.8818	Inference_time: 33.0726
