2022-04-29 20:59:59.932738: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2022-04-29 21:00:00.289313: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: NVIDIA GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.797
pciBusID: 0000:02:00.0
totalMemory: 7.93GiB freeMemory: 5.61GiB
2022-04-29 21:00:00.331343: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: NVIDIA GeForce GTX 1080, pci bus id: 0000:02:00.0, compute capability: 6.1)
hidden_units:128
numHot:40
pruning:0
item_emb(graph):False
gnn_layer:4
gnn_method:gcn_att4_rn
gcl:False
gcl_ran_num:1000
gcl_w:2.0
user_emb:False
gnn_user_emb:False
gcl_user_emb:False
start constructing adjcent table
cnt-> 10000   time per interval:  83.18355393409729
cnt-> 20000   time per interval:  80.65757966041565
cnt-> 30000   time per interval:  78.27857565879822
cnt-> 40000   time per interval:  75.6454451084137
cnt-> 50000   time per interval:  76.77182936668396
cnt-> 60000   time per interval:  79.13256692886353
cnt-> 70000   time per interval:  77.76472592353821
cnt-> 80000   time per interval:  79.53897309303284
cnt-> 90000   time per interval:  77.07700991630554
cnt-> 100000   time per interval:  77.36497402191162
cnt-> 110000   time per interval:  76.69914436340332
cnt-> 120000   time per interval:  81.8646514415741
cnt-> 130000   time per interval:  79.23890233039856
cnt1-> 10000   time per interval:  161.88374495506287
18908
user_len_ls
[6024. 3495. 1696. 1062.  786.  594.  478.  425.  364.  302.  282.  217.
  232.  208.  178.  162.  173.  159.  138.  137.  114.  121.  129.  111.
  106.   93.   97.  114.   79.   79.   81.   73.   67.   66.   71.   68.
   65.   78.   78.   58.   48.]
ready
128
logloss: 0.8432	 test_gauc: 0.5352	 test_auc: 0.5297
Epoch 0 Global_step 1000	Train_loss: 0.6707	logloss: 0.6909	Eval_GAUC: 0.6296	Eval_AUC: 0.6275
Epoch 0 Global_step 29000	Train_loss: 0.6059	logloss: 0.6371	Eval_GAUC: 0.6808	Eval_AUC: 0.6865
Epoch 0 Global_step 30000	Train_loss: 0.5957	logloss: 0.6365	Eval_GAUC: 0.6825	Eval_AUC: 0.6867
Epoch 0 Global_step 31000	Train_loss: 0.6006	logloss: 0.6319	Eval_GAUC: 0.6846	Eval_AUC: 0.6904
Epoch 0 Global_step 32000	Train_loss: 0.6019	logloss: 0.6301	Eval_GAUC: 0.6870	Eval_AUC: 0.6928
Epoch 0 Global_step 33000	Train_loss: 0.6020	logloss: 0.6314	Eval_GAUC: 0.6864	Eval_AUC: 0.6902
Epoch 0 Global_step 34000	Train_loss: 0.5972	logloss: 0.6310	Eval_GAUC: 0.6885	Eval_AUC: 0.6935
Epoch 0 Global_step 35000	Train_loss: 0.5972	logloss: 0.6382	Eval_GAUC: 0.6829	Eval_AUC: 0.6863
Epoch 0 Global_step 36000	Train_loss: 0.5961	logloss: 0.6374	Eval_GAUC: 0.6812	Eval_AUC: 0.6869
Epoch 0 Global_step 37000	Train_loss: 0.5981	logloss: 0.6345	Eval_GAUC: 0.6863	Eval_AUC: 0.6883
Epoch 0 Global_step 38000	Train_loss: 0.5959	logloss: 0.6349	Eval_GAUC: 0.6859	Eval_AUC: 0.6907
Epoch 0 Global_step 39000	Train_loss: 0.5976	logloss: 0.6330	Eval_GAUC: 0.6839	Eval_AUC: 0.6890
Epoch 0 Global_step 40000	Train_loss: 0.5968	logloss: 0.6357	Eval_GAUC: 0.6821	Eval_AUC: 0.6884
Epoch 0 Global_step 41000	Train_loss: 0.5983	logloss: 0.6339	Eval_GAUC: 0.6833	Eval_AUC: 0.6881
Epoch 0 Global_step 42000	Train_loss: 0.5977	logloss: 0.6321	Eval_GAUC: 0.6857	Eval_AUC: 0.6902
Epoch 0 Global_step 43000	Train_loss: 0.5945	logloss: 0.6337	Eval_GAUC: 0.6831	Eval_AUC: 0.6904
Epoch 0 Global_step 44000	Train_loss: 0.5936	logloss: 0.6338	Eval_GAUC: 0.6874	Eval_AUC: 0.6905
Epoch 0 Global_step 45000	Train_loss: 0.5912	logloss: 0.6326	Eval_GAUC: 0.6853	Eval_AUC: 0.6890
Epoch 0 Global_step 46000	Train_loss: 0.5943	logloss: 0.6326	Eval_GAUC: 0.6830	Eval_AUC: 0.6888
Epoch 0 Global_step 47000	Train_loss: 0.5930	logloss: 0.6346	Eval_GAUC: 0.6861	Eval_AUC: 0.6879
Epoch 0 Global_step 48000	Train_loss: 0.5941	logloss: 0.6315	Eval_GAUC: 0.6859	Eval_AUC: 0.6920
Epoch 0 Global_step 49000	Train_loss: 0.5940	logloss: 0.6298	Eval_GAUC: 0.6880	Eval_AUC: 0.6920
Epoch 0 Global_step 50000	Train_loss: 0.5978	logloss: 0.6318	Eval_GAUC: 0.6875	Eval_AUC: 0.6900
Epoch 0 Global_step 51000	Train_loss: 0.5912	logloss: 0.6318	Eval_GAUC: 0.6884	Eval_AUC: 0.6930
Epoch 0 Global_step 52000	Train_loss: 0.5919	logloss: 0.6315	Eval_GAUC: 0.6886	Eval_AUC: 0.6930
Epoch 0 Global_step 53000	Train_loss: 0.5910	logloss: 0.6292	Eval_GAUC: 0.6876	Eval_AUC: 0.6930
Epoch 0 Global_step 54000	Train_loss: 0.5956	logloss: 0.6319	Eval_GAUC: 0.6908	Eval_AUC: 0.6908
Epoch 0 Global_step 55000	Train_loss: 0.5889	logloss: 0.6277	Eval_GAUC: 0.6910	Eval_AUC: 0.6966
Epoch 0 Global_step 56000	Train_loss: 0.5880	logloss: 0.6326	Eval_GAUC: 0.6861	Eval_AUC: 0.6907
Epoch 0 Global_step 57000	Train_loss: 0.5911	logloss: 0.6370	Eval_GAUC: 0.6862	Eval_AUC: 0.6838
Epoch 0 Global_step 58000	Train_loss: 0.6136	logloss: 0.6508	Eval_GAUC: 0.6893	Eval_AUC: 0.6886
Epoch 0 Global_step 59000	Train_loss: 0.6110	logloss: 0.6577	Eval_GAUC: 0.6978	Eval_AUC: 0.6890
Epoch 0 Global_step 60000	Train_loss: 0.6016	logloss: 0.6270	Eval_GAUC: 0.6962	Eval_AUC: 0.6992
Epoch 0 Global_step 61000	Train_loss: 0.6023	logloss: 0.6239	Eval_GAUC: 0.6976	Eval_AUC: 0.7005
Epoch 0 Global_step 62000	Train_loss: 0.6009	logloss: 0.6272	Eval_GAUC: 0.7010	Eval_AUC: 0.7037
Epoch 0 Global_step 63000	Train_loss: 0.5994	logloss: 0.6238	Eval_GAUC: 0.6966	Eval_AUC: 0.7021
Epoch 0 Global_step 64000	Train_loss: 0.5947	logloss: 0.6231	Eval_GAUC: 0.6990	Eval_AUC: 0.7018
Epoch 0 Global_step 65000	Train_loss: 0.5949	logloss: 0.6231	Eval_GAUC: 0.6978	Eval_AUC: 0.7025
Epoch 0 Global_step 66000	Train_loss: 0.5928	logloss: 0.6237	Eval_GAUC: 0.6992	Eval_AUC: 0.7018
Epoch 0 Global_step 67000	Train_loss: 0.5949	logloss: 0.6221	Eval_GAUC: 0.6988	Eval_AUC: 0.7051
Epoch 0 Global_step 68000	Train_loss: 0.5921	logloss: 0.6283	Eval_GAUC: 0.6920	Eval_AUC: 0.6972
Epoch 0 Global_step 69000	Train_loss: 0.5912	logloss: 0.6262	Eval_GAUC: 0.6938	Eval_AUC: 0.6983
Epoch 0 Global_step 70000	Train_loss: 0.5939	logloss: 0.6261	Eval_GAUC: 0.6936	Eval_AUC: 0.6985
Epoch 0 Global_step 71000	Train_loss: 0.5920	logloss: 0.6288	Eval_GAUC: 0.6927	Eval_AUC: 0.6973
Epoch 0 Global_step 72000	Train_loss: 0.5892	logloss: 0.6271	Eval_GAUC: 0.6939	Eval_AUC: 0.6990
Epoch 0 Global_step 73000	Train_loss: 0.5908	logloss: 0.6247	Eval_GAUC: 0.6981	Eval_AUC: 0.7034
Epoch 0 Global_step 74000	Train_loss: 0.5896	logloss: 0.6261	Eval_GAUC: 0.6954	Eval_AUC: 0.7003
Epoch 0 Global_step 75000	Train_loss: 0.5903	logloss: 0.6266	Eval_GAUC: 0.6957	Eval_AUC: 0.6998
Epoch 0 Global_step 76000	Train_loss: 0.5916	logloss: 0.6235	Eval_GAUC: 0.6985	Eval_AUC: 0.7017
Epoch 0 Global_step 77000	Train_loss: 0.5854	logloss: 0.6289	Eval_GAUC: 0.6961	Eval_AUC: 0.6983
Epoch 0 Global_step 78000	Train_loss: 0.5910	logloss: 0.6275	Eval_GAUC: 0.6922	Eval_AUC: 0.6956
Epoch 0 Global_step 79000	Train_loss: 0.5853	logloss: 0.6276	Eval_GAUC: 0.6977	Eval_AUC: 0.7017
Epoch 0 Global_step 80000	Train_loss: 0.5896	logloss: 0.6261	Eval_GAUC: 0.6972	Eval_AUC: 0.6999
Epoch 0 DONE	Cost time: 14297.11
Epoch 1 Global_step 81000	Train_loss: 0.5495	logloss: 0.6259	Eval_GAUC: 0.6963	Eval_AUC: 0.7005
Epoch 1 Global_step 82000	Train_loss: 0.5856	logloss: 0.6270	Eval_GAUC: 0.6964	Eval_AUC: 0.6994
Epoch 1 Global_step 83000	Train_loss: 0.5814	logloss: 0.6269	Eval_GAUC: 0.6961	Eval_AUC: 0.6996
Epoch 1 Global_step 84000	Train_loss: 0.5855	logloss: 0.6252	Eval_GAUC: 0.6960	Eval_AUC: 0.7005
Epoch 1 Global_step 85000	Train_loss: 0.5803	logloss: 0.6260	Eval_GAUC: 0.6960	Eval_AUC: 0.7020
Epoch 1 Global_step 86000	Train_loss: 0.5832	logloss: 0.6256	Eval_GAUC: 0.6971	Eval_AUC: 0.7011
Epoch 1 Global_step 87000	Train_loss: 0.5857	logloss: 0.6286	Eval_GAUC: 0.6956	Eval_AUC: 0.7001
Epoch 1 Global_step 88000	Train_loss: 0.5850	logloss: 0.6257	Eval_GAUC: 0.6974	Eval_AUC: 0.7016
Epoch 1 Global_step 89000	Train_loss: 0.5827	logloss: 0.6270	Eval_GAUC: 0.6975	Eval_AUC: 0.6999
Epoch 1 Global_step 90000	Train_loss: 0.5785	logloss: 0.6275	Eval_GAUC: 0.6974	Eval_AUC: 0.7000
Epoch 1 Global_step 91000	Train_loss: 0.5834	logloss: 0.6266	Eval_GAUC: 0.6970	Eval_AUC: 0.7003
Epoch 1 Global_step 92000	Train_loss: 0.5816	logloss: 0.6265	Eval_GAUC: 0.6979	Eval_AUC: 0.7008
Epoch 1 Global_step 93000	Train_loss: 0.5811	logloss: 0.6253	Eval_GAUC: 0.6980	Eval_AUC: 0.7021
Epoch 1 Global_step 94000	Train_loss: 0.5785	logloss: 0.6286	Eval_GAUC: 0.6968	Eval_AUC: 0.7007
Epoch 1 Global_step 95000	Train_loss: 0.5798	logloss: 0.6287	Eval_GAUC: 0.6969	Eval_AUC: 0.6989
Epoch 1 Global_step 96000	Train_loss: 0.5797	logloss: 0.6278	Eval_GAUC: 0.6951	Eval_AUC: 0.6985
Epoch 1 Global_step 97000	Train_loss: 0.5821	logloss: 0.6250	Eval_GAUC: 0.6999	Eval_AUC: 0.7020
Epoch 1 Global_step 98000	Train_loss: 0.5747	logloss: 0.6270	Eval_GAUC: 0.6988	Eval_AUC: 0.6991
Epoch 1 Global_step 99000	Train_loss: 0.5800	logloss: 0.6280	Eval_GAUC: 0.6956	Eval_AUC: 0.6992
Epoch 1 Global_step 100000	Train_loss: 0.5794	logloss: 0.6287	Eval_GAUC: 0.6972	Eval_AUC: 0.7005
Epoch 1 Global_step 101000	Train_loss: 0.5805	logloss: 0.6274	Eval_GAUC: 0.6980	Eval_AUC: 0.7013
Epoch 1 Global_step 102000	Train_loss: 0.5807	logloss: 0.6273	Eval_GAUC: 0.6970	Eval_AUC: 0.7000
Epoch 1 Global_step 103000	Train_loss: 0.5776	logloss: 0.6276	Eval_GAUC: 0.6960	Eval_AUC: 0.7002
Epoch 1 Global_step 104000	Train_loss: 0.5782	logloss: 0.6272	Eval_GAUC: 0.6981	Eval_AUC: 0.7013
Epoch 1 Global_step 105000	Train_loss: 0.5786	logloss: 0.6247	Eval_GAUC: 0.6984	Eval_AUC: 0.7025
Epoch 1 Global_step 106000	Train_loss: 0.5872	logloss: 0.6222	Eval_GAUC: 0.7017	Eval_AUC: 0.7034
Epoch 1 Global_step 107000	Train_loss: 0.5812	logloss: 0.6247	Eval_GAUC: 0.7006	Eval_AUC: 0.7022
Epoch 1 Global_step 108000	Train_loss: 0.5780	logloss: 0.6236	Eval_GAUC: 0.7017	Eval_AUC: 0.7038
Epoch 1 Global_step 109000	Train_loss: 0.5788	logloss: 0.6235	Eval_GAUC: 0.7016	Eval_AUC: 0.7049
Epoch 1 Global_step 110000	Train_loss: 0.5712	logloss: 0.6298	Eval_GAUC: 0.6994	Eval_AUC: 0.6998
Epoch 1 Global_step 111000	Train_loss: 0.5777	logloss: 0.6276	Eval_GAUC: 0.7005	Eval_AUC: 0.7033
Epoch 1 Global_step 112000	Train_loss: 0.5763	logloss: 0.6250	Eval_GAUC: 0.6993	Eval_AUC: 0.7030
Epoch 1 Global_step 113000	Train_loss: 0.5781	logloss: 0.6238	Eval_GAUC: 0.7002	Eval_AUC: 0.7028
Epoch 1 Global_step 114000	Train_loss: 0.5770	logloss: 0.6266	Eval_GAUC: 0.7009	Eval_AUC: 0.7024
Epoch 1 Global_step 115000	Train_loss: 0.5747	logloss: 0.6285	Eval_GAUC: 0.6991	Eval_AUC: 0.7010
Epoch 1 Global_step 116000	Train_loss: 0.5734	logloss: 0.6244	Eval_GAUC: 0.7006	Eval_AUC: 0.7046
Epoch 1 Global_step 117000	Train_loss: 0.5759	logloss: 0.6239	Eval_GAUC: 0.6995	Eval_AUC: 0.7039
Epoch 1 Global_step 118000	Train_loss: 0.5765	logloss: 0.6238	Eval_GAUC: 0.7030	Eval_AUC: 0.7054
Epoch 1 Global_step 119000	Train_loss: 0.5762	logloss: 0.6267	Eval_GAUC: 0.6981	Eval_AUC: 0.6992
Epoch 1 Global_step 120000	Train_loss: 0.5759	logloss: 0.6280	Eval_GAUC: 0.6999	Eval_AUC: 0.7004
Epoch 1 Global_step 121000	Train_loss: 0.5770	logloss: 0.6256	Eval_GAUC: 0.7001	Eval_AUC: 0.7015
Epoch 1 Global_step 122000	Train_loss: 0.5769	logloss: 0.6248	Eval_GAUC: 0.6984	Eval_AUC: 0.7019
Epoch 1 Global_step 123000	Train_loss: 0.5752	logloss: 0.6242	Eval_GAUC: 0.7015	Eval_AUC: 0.7047
Epoch 1 Global_step 124000	Train_loss: 0.5711	logloss: 0.6280	Eval_GAUC: 0.7005	Eval_AUC: 0.7014
Epoch 1 Global_step 125000	Train_loss: 0.5718	logloss: 0.6276	Eval_GAUC: 0.6997	Eval_AUC: 0.7011
Epoch 1 Global_step 126000	Train_loss: 0.5719	logloss: 0.6274	Eval_GAUC: 0.6987	Eval_AUC: 0.7008
Epoch 1 Global_step 127000	Train_loss: 0.5769	logloss: 0.6282	Eval_GAUC: 0.6968	Eval_AUC: 0.6994
Epoch 1 Global_step 128000	Train_loss: 0.5764	logloss: 0.6272	Eval_GAUC: 0.6977	Eval_AUC: 0.7013
Epoch 1 Global_step 129000	Train_loss: 0.5749	logloss: 0.6277	Eval_GAUC: 0.6991	Eval_AUC: 0.7006
Epoch 1 Global_step 130000	Train_loss: 0.5794	logloss: 0.6246	Eval_GAUC: 0.7006	Eval_AUC: 0.7029
Epoch 1 Global_step 131000	Train_loss: 0.5750	logloss: 0.6257	Eval_GAUC: 0.7005	Eval_AUC: 0.7038
Epoch 1 Global_step 132000	Train_loss: 0.5751	logloss: 0.6291	Eval_GAUC: 0.6977	Eval_AUC: 0.6997
Epoch 1 Global_step 133000	Train_loss: 0.5725	logloss: 0.6279	Eval_GAUC: 0.7016	Eval_AUC: 0.7033
Epoch 1 Global_step 134000	Train_loss: 0.5763	logloss: 0.6249	Eval_GAUC: 0.7044	Eval_AUC: 0.7048
Epoch 1 Global_step 135000	Train_loss: 0.5714	logloss: 0.6271	Eval_GAUC: 0.7007	Eval_AUC: 0.7038
Epoch 1 Global_step 136000	Train_loss: 0.5711	logloss: 0.6259	Eval_GAUC: 0.6988	Eval_AUC: 0.7026
Epoch 1 Global_step 137000	Train_loss: 0.5695	logloss: 0.6295	Eval_GAUC: 0.6980	Eval_AUC: 0.7005
Epoch 1 Global_step 138000	Train_loss: 0.5743	logloss: 0.6222	Eval_GAUC: 0.7025	Eval_AUC: 0.7062
Epoch 1 Global_step 139000	Train_loss: 0.5738	logloss: 0.6266	Eval_GAUC: 0.7020	Eval_AUC: 0.7024
Epoch 1 Global_step 140000	Train_loss: 0.5673	logloss: 0.6251	Eval_GAUC: 0.7022	Eval_AUC: 0.7054
Epoch 1 Global_step 141000	Train_loss: 0.5728	logloss: 0.6261	Eval_GAUC: 0.7011	Eval_AUC: 0.7047
Epoch 1 Global_step 142000	Train_loss: 0.5730	logloss: 0.6253	Eval_GAUC: 0.7032	Eval_AUC: 0.7067
Epoch 1 Global_step 143000	Train_loss: 0.5748	logloss: 0.6261	Eval_GAUC: 0.6988	Eval_AUC: 0.7032
Epoch 1 Global_step 144000	Train_loss: 0.5692	logloss: 0.6248	Eval_GAUC: 0.7013	Eval_AUC: 0.7050
Epoch 1 Global_step 145000	Train_loss: 0.5719	logloss: 0.6278	Eval_GAUC: 0.7022	Eval_AUC: 0.7038
Epoch 1 Global_step 146000	Train_loss: 0.5700	logloss: 0.6262	Eval_GAUC: 0.7009	Eval_AUC: 0.7028
Epoch 1 Global_step 147000	Train_loss: 0.5731	logloss: 0.6228	Eval_GAUC: 0.7008	Eval_AUC: 0.7059
Epoch 1 Global_step 148000	Train_loss: 0.5691	logloss: 0.6270	Eval_GAUC: 0.7001	Eval_AUC: 0.7020
Epoch 1 Global_step 149000	Train_loss: 0.5691	logloss: 0.6248	Eval_GAUC: 0.6996	Eval_AUC: 0.7024
Epoch 1 Global_step 150000	Train_loss: 0.5759	logloss: 0.6261	Eval_GAUC: 0.6971	Eval_AUC: 0.7018
Epoch 1 Global_step 151000	Train_loss: 0.5724	logloss: 0.6238	Eval_GAUC: 0.7022	Eval_AUC: 0.7046
Epoch 1 Global_step 152000	Train_loss: 0.5677	logloss: 0.6249	Eval_GAUC: 0.7012	Eval_AUC: 0.7044
Epoch 1 Global_step 153000	Train_loss: 0.5722	logloss: 0.6231	Eval_GAUC: 0.7001	Eval_AUC: 0.7039
Epoch 1 Global_step 154000	Train_loss: 0.5696	logloss: 0.6252	Eval_GAUC: 0.6996	Eval_AUC: 0.7035
Epoch 1 Global_step 155000	Train_loss: 0.5712	logloss: 0.6316	Eval_GAUC: 0.6949	Eval_AUC: 0.6986
Epoch 1 Global_step 156000	Train_loss: 0.5711	logloss: 0.6274	Eval_GAUC: 0.6988	Eval_AUC: 0.7012
Epoch 1 Global_step 157000	Train_loss: 0.5671	logloss: 0.6261	Eval_GAUC: 0.6987	Eval_AUC: 0.7028
Epoch 1 Global_step 158000	Train_loss: 0.5707	logloss: 0.6270	Eval_GAUC: 0.6981	Eval_AUC: 0.7008
Epoch 1 Global_step 159000	Train_loss: 0.5703	logloss: 0.6247	Eval_GAUC: 0.7007	Eval_AUC: 0.7047
Epoch 1 Global_step 160000	Train_loss: 0.5722	logloss: 0.6260	Eval_GAUC: 0.7036	Eval_AUC: 0.7043
Epoch 1 DONE	Cost time: 29439.88
Epoch 2 Global_step 161000	Train_loss: 0.4952	logloss: 0.6276	Eval_GAUC: 0.6998	Eval_AUC: 0.7014
Epoch 2 Global_step 162000	Train_loss: 0.5727	logloss: 0.6270	Eval_GAUC: 0.6999	Eval_AUC: 0.7017
Epoch 2 Global_step 163000	Train_loss: 0.5678	logloss: 0.6256	Eval_GAUC: 0.7011	Eval_AUC: 0.7038
Epoch 2 Global_step 164000	Train_loss: 0.5679	logloss: 0.6267	Eval_GAUC: 0.6981	Eval_AUC: 0.7015
Epoch 2 Global_step 165000	Train_loss: 0.5648	logloss: 0.6264	Eval_GAUC: 0.7031	Eval_AUC: 0.7050
Epoch 2 Global_step 166000	Train_loss: 0.5661	logloss: 0.6269	Eval_GAUC: 0.7001	Eval_AUC: 0.7019
Epoch 2 Global_step 167000	Train_loss: 0.5696	logloss: 0.6289	Eval_GAUC: 0.7007	Eval_AUC: 0.7025
Epoch 2 Global_step 168000	Train_loss: 0.5666	logloss: 0.6257	Eval_GAUC: 0.7014	Eval_AUC: 0.7031
Epoch 2 Global_step 169000	Train_loss: 0.5675	logloss: 0.6296	Eval_GAUC: 0.6991	Eval_AUC: 0.6999
Epoch 2 Global_step 170000	Train_loss: 0.5624	logloss: 0.6274	Eval_GAUC: 0.7037	Eval_AUC: 0.7041
Epoch 2 Global_step 171000	Train_loss: 0.5676	logloss: 0.6297	Eval_GAUC: 0.7019	Eval_AUC: 0.7030
Epoch 2 Global_step 172000	Train_loss: 0.5640	logloss: 0.6277	Eval_GAUC: 0.7030	Eval_AUC: 0.7056
Epoch 2 Global_step 173000	Train_loss: 0.5647	logloss: 0.6308	Eval_GAUC: 0.7014	Eval_AUC: 0.7016
Epoch 2 Global_step 174000	Train_loss: 0.5649	logloss: 0.6280	Eval_GAUC: 0.7008	Eval_AUC: 0.7034
Epoch 2 Global_step 175000	Train_loss: 0.5631	logloss: 0.6336	Eval_GAUC: 0.7001	Eval_AUC: 0.7001
Epoch 2 Global_step 176000	Train_loss: 0.5623	logloss: 0.6292	Eval_GAUC: 0.7021	Eval_AUC: 0.7030
Epoch 2 Global_step 177000	Train_loss: 0.5657	logloss: 0.6269	Eval_GAUC: 0.6986	Eval_AUC: 0.7012
Epoch 2 Global_step 178000	Train_loss: 0.5621	logloss: 0.6333	Eval_GAUC: 0.6990	Eval_AUC: 0.6979
Epoch 2 Global_step 179000	Train_loss: 0.5674	logloss: 0.6304	Eval_GAUC: 0.7002	Eval_AUC: 0.7021
Epoch 2 Global_step 180000	Train_loss: 0.5647	logloss: 0.6279	Eval_GAUC: 0.7017	Eval_AUC: 0.7039
